id,time,value
trend,2006-01-01,27.877234517566563
trend,2006-01-02,27.87400971675228
trend,2006-01-03,27.870784915937996
trend,2006-01-04,27.86756011512371
trend,2006-01-05,27.864335314309425
trend,2006-01-06,27.86111051349514
trend,2006-01-07,27.857885712680854
trend,2006-01-08,27.85466091186657
trend,2006-01-09,27.85143611105228
trend,2006-01-10,27.848211310237996
trend,2006-01-11,27.84498650942371
trend,2006-01-12,27.841761708609425
trend,2006-01-13,27.83853690779514
trend,2006-01-14,27.835312106980854
trend,2006-01-15,27.83208730616657
trend,2006-01-16,27.828862505352287
trend,2006-01-17,27.825637704538
trend,2006-01-18,27.822412903723716
trend,2006-01-19,27.819188102909433
trend,2006-01-20,27.815963302095145
trend,2006-01-21,27.81273850128086
trend,2006-01-22,27.809513700466578
trend,2006-01-23,27.806288899652294
trend,2006-01-24,27.803064098838007
trend,2006-01-25,27.79983929802372
trend,2006-01-26,27.796614497209436
trend,2006-01-27,27.79338969639515
trend,2006-01-28,27.790164895580865
trend,2006-01-29,27.786940094766578
trend,2006-01-30,27.783715293952294
trend,2006-01-31,27.780490493138007
trend,2006-02-01,27.777265692323724
trend,2006-02-02,27.77404089150944
trend,2006-02-03,27.770816090695153
trend,2006-02-04,27.76759128988087
trend,2006-02-05,27.764366489066585
trend,2006-02-06,27.761141688252298
trend,2006-02-07,27.75791688743801
trend,2006-02-08,27.754692086623727
trend,2006-02-09,27.751467285809444
trend,2006-02-10,27.748242484995156
trend,2006-02-11,27.745017684180873
trend,2006-02-12,27.74179288336659
trend,2006-02-13,27.738568082552302
trend,2006-02-14,27.735343281738015
trend,2006-02-15,27.73211848092373
trend,2006-02-16,27.728893680109447
trend,2006-02-17,27.72566887929516
trend,2006-02-18,27.722444078480876
trend,2006-02-19,27.719219277666593
trend,2006-02-20,27.715994476852305
trend,2006-02-21,27.712769676038022
trend,2006-02-22,27.709544875223735
trend,2006-02-23,27.70632007440945
trend,2006-02-24,27.703095273595164
trend,2006-02-25,27.69987047278088
