id,time,value
trend,2014-01-01,0.6301200582356208
trend,2014-01-02,0.6299626843658321
trend,2014-01-03,0.6298053104960433
trend,2014-01-04,0.6296479366262545
trend,2014-01-05,0.6294905627564656
trend,2014-01-06,0.6293331888866769
trend,2014-01-07,0.629175815016888
trend,2014-01-08,0.6290184411470993
trend,2014-01-09,0.6288610672773104
trend,2014-01-10,0.6287036934075216
trend,2014-01-11,0.6285463195377328
trend,2014-01-12,0.628388945667944
trend,2014-01-13,0.6282315717981551
trend,2014-01-14,0.6280741979283664
trend,2014-01-15,0.6279168240585775
trend,2014-01-16,0.6277594501887888
trend,2014-01-17,0.6276020763189999
trend,2014-01-18,0.6274447024492111
trend,2014-01-19,0.6272873285794223
trend,2014-01-20,0.6271299547096335
trend,2014-01-21,0.6269725808398446
trend,2014-01-22,0.6268152069700559
trend,2014-01-23,0.626657833100267
trend,2014-01-24,0.6265004592304783
trend,2014-01-25,0.6263430853606894
trend,2014-01-26,0.6261857114909006
trend,2014-01-27,0.6260283376211118
trend,2014-01-28,0.625870963751323
trend,2014-01-29,0.6257135898815342
trend,2014-01-30,0.6255562160117454
trend,2014-01-31,0.6253988421419566
trend,2014-02-01,0.6252414682721678
trend,2014-02-02,0.625084094402379
trend,2014-02-03,0.6249267205325901
trend,2014-02-04,0.6247693466628014
trend,2014-02-05,0.6246119727930125
trend,2014-02-06,0.6244545989232237
trend,2014-02-07,0.6242972250534349
trend,2014-02-08,0.6241398511836461
trend,2014-02-09,0.6239824773138573
trend,2014-02-10,0.6238251034440685
trend,2014-02-11,0.6236677295742796
trend,2014-02-12,0.6235103557044909
trend,2014-02-13,0.623352981834702
trend,2014-02-14,0.6231956079649132
trend,2014-02-15,0.6230382340951244
trend,2014-02-16,0.6228808602253356
trend,2014-02-17,0.6227234863555468
trend,2014-02-18,0.6225661124857581
trend,2014-02-19,0.6224087386159691
trend,2014-02-20,0.6222513647461805
trend,2014-02-21,0.6220939908763916
trend,2014-02-22,0.6219366170066029
trend,2014-02-23,0.621779243136814
trend,2014-02-24,0.6216218692670252
trend,2014-02-25,0.6214644953972364
trend,2014-02-26,0.6213071215274476
trend,2014-02-27,0.6211497476576588
trend,2014-02-28,0.62099237378787
trend,2014-03-01,0.6208349999180812
trend,2014-03-02,0.6206776260482924
trend,2014-03-03,0.6205202521785036
trend,2014-03-04,0.6203628783087147
trend,2014-03-05,0.620205504438926
trend,2014-03-06,0.6200481305691371
trend,2014-03-07,0.6198907566993483
trend,2014-03-08,0.6197333828295595
trend,2014-03-09,0.6195760089597707
trend,2014-03-10,0.6194186350899819
trend,2014-03-11,0.6192612612201931
trend,2014-03-12,0.6191038873504042
trend,2014-03-13,0.6189465134806155
trend,2014-03-14,0.6187891396108266
trend,2014-03-15,0.6186317657410378
trend,2014-03-16,0.618474391871249
trend,2014-03-17,0.6183170180014602
trend,2014-03-18,0.6181596441316713
trend,2014-03-19,0.6180022702618826
trend,2014-03-20,0.6178448963920937
trend,2014-03-21,0.617687522522305
trend,2014-03-22,0.6175301486525161
trend,2014-03-23,0.6173727747827273
trend,2014-03-24,0.6172154009129385
trend,2014-03-25,0.6170580270431497
trend,2014-03-26,0.6169006531733608
trend,2014-03-27,0.6167432793035721
trend,2014-03-28,0.6165859054337833
trend,2014-03-29,0.6164285315639945
trend,2014-03-30,0.6162711576942057
trend,2014-03-31,0.6161137838244168
trend,2014-04-01,0.6159564099546281
trend,2014-04-02,0.6157990360848392
trend,2014-04-03,0.6156416622150505
trend,2014-04-04,0.6154842883452616
trend,2014-04-05,0.6153269144754729
trend,2014-04-06,0.615169540605684
trend,2014-04-07,0.6150121667358953
trend,2014-04-08,0.6148547928661064
trend,2014-04-09,0.6146974189963177
trend,2014-04-10,0.6145400451265288
trend,2014-04-11,0.6143826712567401
trend,2014-04-12,0.6142252973869512
trend,2014-04-13,0.6140679235171624
trend,2014-04-14,0.6139105496473736
trend,2014-04-15,0.6137531753903102
trend,2014-04-16,0.6135958011332466
trend,2014-04-17,0.6134384268761832
trend,2014-04-18,0.6132810526191199
trend,2014-04-19,0.6131236783620565
trend,2014-04-20,0.612966304104993
trend,2014-04-21,0.6128089298479297
trend,2014-04-22,0.6126515555908663
trend,2014-04-23,0.6124941813338027
trend,2014-04-24,0.6123368070767394
trend,2014-04-25,0.612179432819676
trend,2014-04-26,0.6120220585626126
trend,2014-04-27,0.6118646843055491
trend,2014-04-28,0.6117073100484858
trend,2014-04-29,0.6115499357914224
trend,2014-04-30,0.6113925615343588
trend,2014-05-01,0.6112351872772955
trend,2014-05-02,0.6110778130202321
trend,2014-05-03,0.6109204387631687
trend,2014-05-04,0.6107630645061052
trend,2014-05-05,0.6106056902490419
trend,2014-05-06,0.6104483159919785
trend,2014-05-07,0.6102909417349149
trend,2014-05-08,0.6101335674778516
trend,2014-05-09,0.6099761932207882
trend,2014-05-10,0.6098188189637247
trend,2014-05-11,0.6096614447066613
trend,2014-05-12,0.609504070449598
trend,2014-05-13,0.6093466961925346
trend,2014-05-14,0.609189321935471
trend,2014-05-15,0.6090319476784077
trend,2014-05-16,0.6088745734213443
trend,2014-05-17,0.6087171991642808
trend,2014-05-18,0.6085598249072174
trend,2014-05-19,0.6084024506501541
trend,2014-05-20,0.6082450763930907
trend,2014-05-21,0.6080877021360271
trend,2014-05-22,0.6079303278789638
trend,2014-05-23,0.6077729536219004
trend,2014-05-24,0.6076155793648369
trend,2014-05-25,0.6074582051077735
trend,2014-05-26,0.6073008308507102
trend,2014-05-27,0.6071434565936468
trend,2014-05-28,0.6069860823365832
trend,2014-05-29,0.6068287080795199
trend,2014-05-30,0.6066713338224565
trend,2014-05-31,0.606513959565393
trend,2014-06-01,0.6063565853083296
trend,2014-06-02,0.6061992110512663
trend,2014-06-03,0.6060418367942028
trend,2014-06-04,0.6058844625371393
trend,2014-06-05,0.605727088280076
trend,2014-06-06,0.6055697140230126
trend,2014-06-07,0.6054123397659491
trend,2014-06-08,0.6052549655088858
trend,2014-06-09,0.6050975912518224
trend,2014-06-10,0.6049402169947589
trend,2014-06-11,0.6047828427376954
trend,2014-06-12,0.6046254684806321
trend,2014-06-13,0.6044680942235687
trend,2014-06-14,0.6043107199665052
trend,2014-06-15,0.6041533457094419
trend,2014-06-16,0.6039959714523785
trend,2014-06-17,0.603838597195315
trend,2014-06-18,0.6036812229382515
trend,2014-06-19,0.6035238486811882
trend,2014-06-20,0.6033664744241248
trend,2014-06-21,0.6032091001670613
trend,2014-06-22,0.603051725909998
trend,2014-06-23,0.6028943516529346
trend,2014-06-24,0.6027369773958711
trend,2014-06-25,0.6025796031388077
trend,2014-06-26,0.6024222288817443
trend,2014-06-27,0.6022648546246809
trend,2014-06-28,0.6021074803676174
trend,2014-06-29,0.6019501061105541
trend,2014-06-30,0.6017927318534907
trend,2014-07-01,0.6016353575964272
trend,2014-07-02,0.6014779833393638
trend,2014-07-03,0.6013206090823005
trend,2014-07-04,0.6011632348252369
trend,2014-07-05,0.6010058605681735
