time,value
2014-01-01,0.009438976270417815
2014-01-02,0.009471134336668088
2014-01-03,0.009535760251420548
2014-01-04,0.009632853752203074
2014-01-05,0.009762415149997435
2014-01-06,0.009924398024888086
2014-01-07,0.010118803247000735
2014-01-08,0.010345630143536289
2014-01-09,0.010604879052511014
2014-01-10,0.0108965494828243
2014-01-11,0.01122064144255893
2014-01-12,0.011577155895700741
2014-01-13,0.011966149994185493
2014-01-14,0.012387623552248345
2014-01-15,0.012841577224908744
2014-01-16,0.013328010582403772
2014-01-17,0.013846923921186777
2014-01-18,0.014398317406239779
2014-01-19,0.014982190606872114
2014-01-20,0.015598528357542954
2014-01-21,0.016247331172709108
2014-01-22,0.016928598377290424
2014-01-23,0.01764233098919605
2014-01-24,0.018388527971236315
2014-01-25,0.019167190375206075
2014-01-26,0.019978316678326058
2014-01-27,0.020821912685107725
2014-01-28,0.021697976589500893
2014-01-29,0.022606509303928032
2014-01-30,0.02354751090491513
2014-01-31,0.024520981285398265
2014-02-01,0.025526920081338944
2014-02-02,0.026504335358874906
2014-02-03,0.027453225465752705
2014-02-04,0.02837359064427806
2014-02-05,0.029265430866151083
2014-02-06,0.0301287463900501
2014-02-07,0.030963536381869883
2014-02-08,0.03176980202999946
2014-02-09,0.0325475422636116
2014-02-10,0.03329675816167555
2014-02-11,0.034017449156177736
2014-02-12,0.03470961515667977
2014-02-13,0.035373256666181685
2014-02-14,0.03600837328975351
2014-02-15,0.03661496583884584
2014-02-16,0.037193033450926186
2014-02-17,0.037742575920677965
2014-02-18,0.038263593996510546
2014-02-19,0.0387560870086606
2014-02-20,0.03922005576906423
2014-02-21,0.03965549911605451
2014-02-22,0.040062418484555454
2014-02-23,0.040440811918271063
2014-02-24,0.04079068145084548
2014-02-25,0.04111202611667393
2014-02-26,0.041404845754882305
2014-02-27,0.041669140755691225
2014-02-28,0.04190491098404838
2014-03-01,0.042112156659868547
2014-03-02,0.04226736419102039
2014-03-03,0.04237053302653078
2014-03-04,0.04242166336019439
2014-03-05,0.042420755788393605
2014-03-06,0.04236780920368395
2014-03-07,0.04226282445813825
2014-03-08,0.04210580139015356
2014-03-09,0.04189673976599975
2014-03-10,0.04163563954088269
2014-03-11,0.04132250123275135
2014-03-12,0.04095732433118085
2014-03-13,0.04054010906145589
2014-03-14,0.0400708550907695
2014-03-15,0.03954956315534153
2014-03-16,0.03897623260975645
2014-03-17,0.03835086418421356
2014-03-18,0.037673455834159125
2014-03-19,0.03694401023302885
2014-03-20,0.03616252654820984
2014-03-21,0.0353290043273248
2014-03-22,0.03444344320025469
2014-03-23,0.03350584396759805
2014-03-24,0.032516205525291955
2014-03-25,0.03147452993815498
2014-03-26,0.03038081562940477
2014-03-27,0.029235062117433555
2014-03-28,0.02803727039101861
2014-03-29,0.026787440819186124
2014-03-30,0.025485572435551128
2014-03-31,0.024131666106789275
2014-04-01,0.02272572074312431
2014-04-02,0.02135542155504566
2014-04-03,0.020020768939220265
2014-04-04,0.01872176230737175
2014-04-05,0.017458401287087158
2014-04-06,0.016230686859870017
2014-04-07,0.015038618405529218
2014-04-08,0.013882195720442324
2014-04-09,0.012761420245862888
2014-04-10,0.011676289519651807
2014-04-11,0.010626804920919344
2014-04-12,0.009612967273727985
2014-04-13,0.008634775058087248
2014-04-14,0.007692229197918288
2014-04-15,0.006785329775387219
2014-04-16,0.005914076115621364
2014-04-17,0.00507846905262703
2014-04-18,0.004278508226116917
2014-04-19,0.0035141926030583803
2014-04-20,0.0027855243294857557
2014-04-21,0.0020925014435890232
2014-04-22,0.0014351247786542481
2014-04-23,8.133942565612395e-4
2014-04-24,2.2730910824682315e-4
2014-04-25,-3.2312970313135014e-4
2014-04-26,-8.37922143995723e-4
2014-04-27,-0.0013170691063689594
2014-04-28,-0.0017605696248763347
2014-04-29,-0.0021684238729536703
2014-04-30,-0.002540631973158125
2014-05-01,-0.0028771939071775415
2014-05-02,-0.003145034104975769
2014-05-03,-0.0033441527701338486
2014-05-04,-0.003474549515524894
2014-05-05,-0.003536224494144341
2014-05-06,-0.003529178447848322
2014-05-07,-0.0034534103782693504
2014-05-08,-0.003308921014230748
2014-05-09,-0.0030957098791995347
2014-05-10,-0.0028137771084227325
2014-05-11,-0.0024631226160821834
2014-05-12,-0.0020437470609706437
2014-05-13,-0.001555649874424636
2014-05-14,-9.988303814273264e-4
2014-05-15,-3.7328901826103045e-4
2014-05-16,3.209733262022618e-4
2014-05-17,0.0010839579030012536
2014-05-18,0.0019156638151070077
2014-05-19,0.0028160917164992832
2014-05-20,0.0037852408244964664
2014-05-21,0.004823111707496476
2014-05-22,0.00592970375382499
2014-05-23,0.007105017814574371
2014-05-24,0.008349053156054484
2014-05-25,0.0096618101104637
2014-05-26,0.011043288619582155
2014-05-27,0.012493488594645052
2014-05-28,0.014012410961347477
2014-05-29,0.015600055010066234
2014-05-30,0.01725642021925096
2014-05-31,0.01898150741498475
2014-06-01,0.020775316327582512
2014-06-02,0.022446246709580023
2014-06-03,0.023994298397389292
2014-06-04,0.025419471112241153
2014-06-05,0.02672176564564748
2014-06-06,0.02790118120767257
2014-06-07,0.028957718178267755
2014-06-08,0.02989137697813546
2014-06-09,0.030702156679816565
2014-06-10,0.03139005821899405
2014-06-11,0.03195508036134134
2014-06-12,0.032397224466298856
2014-06-13,0.03271649005172044
2014-06-14,0.03291287679942047
2014-06-15,0.03298638485051436
2014-06-16,0.0329370147974102
2014-06-17,0.03276476558156336
2014-06-18,0.03246963862367547
2014-06-19,0.032051632653764414
2014-06-20,0.03151074833051322
