id,time,value
trend,2006-01-01,55.75864774011178
trend,2006-01-02,55.75080327401161
trend,2006-01-03,55.74295880791144
trend,2006-01-04,55.73511434181127
trend,2006-01-05,55.727269875711094
trend,2006-01-06,55.71942540961092
trend,2006-01-07,55.711580943510754
trend,2006-01-08,55.70373647741058
trend,2006-01-09,55.695892011310406
trend,2006-01-10,55.68804754521023
trend,2006-01-11,55.680203079110065
trend,2006-01-12,55.67235861300989
trend,2006-01-13,55.66451414690972
trend,2006-01-14,55.65666968080955
trend,2006-01-15,55.648825214709376
trend,2006-01-16,55.64098074860919
trend,2006-01-17,55.63313628250902
trend,2006-01-18,55.62529181640885
trend,2006-01-19,55.61744735030867
trend,2006-01-20,55.6096028842085
trend,2006-01-21,55.60175841810833
trend,2006-01-22,55.59391395200816
trend,2006-01-23,55.586069485907984
trend,2006-01-24,55.57822501980781
trend,2006-01-25,55.57038055370764
trend,2006-01-26,55.56253608760747
trend,2006-01-27,55.554691621507295
trend,2006-01-28,55.54684715540712
trend,2006-01-29,55.539002689306955
trend,2006-01-30,55.53115822320678
trend,2006-01-31,55.52331375710661
trend,2006-02-01,55.51546929100643
trend,2006-02-02,55.507624824906266
trend,2006-02-03,55.49978035880609
trend,2006-02-04,55.49193589270592
trend,2006-02-05,55.484091426605744
trend,2006-02-06,55.47624696050558
trend,2006-02-07,55.4684024944054
trend,2006-02-08,55.46055802830523
trend,2006-02-09,55.45271356220506
trend,2006-02-10,55.44486909610489
trend,2006-02-11,55.437024630004714
trend,2006-02-12,55.42918016390454
trend,2006-02-13,55.42133569780437
trend,2006-02-14,55.413491231704185
trend,2006-02-15,55.40564676560401
trend,2006-02-16,55.397802299503844
trend,2006-02-17,55.38995783340367
trend,2006-02-18,55.382113367303496
trend,2006-02-19,55.37426890120332
trend,2006-02-20,55.366424435103156
trend,2006-02-21,55.35857996900298
trend,2006-02-22,55.35073550290281
trend,2006-02-23,55.342891036802634
trend,2006-02-24,55.33504657070247
trend,2006-02-25,55.32720210460229
trend,2006-02-26,55.31935763850212
trend,2006-02-27,55.311513172401945
trend,2006-02-28,55.30366870630178
trend,2006-03-01,55.295824240201604
trend,2006-03-02,55.28797977410143
trend,2006-03-03,55.28013530800126
trend,2006-03-04,55.27229084190109
trend,2006-03-05,55.264446375800915
trend,2006-03-06,55.25660190970074
trend,2006-03-07,55.248757443600574
trend,2006-03-08,55.2409129775004
trend,2006-03-09,55.233068511400226
trend,2006-03-10,55.22522404530005
trend,2006-03-11,55.217379579199886
trend,2006-03-12,55.20953511309971
trend,2006-03-13,55.20169064699954
trend,2006-03-14,55.193846180899364
trend,2006-03-15,55.18600171479918
trend,2006-03-16,55.17815724869901
trend,2006-03-17,55.170312782598835
trend,2006-03-18,55.16246831649867
trend,2006-03-19,55.154623850398494
trend,2006-03-20,55.14677938429832
trend,2006-03-21,55.138934918198146
trend,2006-03-22,55.13109045209798
trend,2006-03-23,55.123245985997805
trend,2006-03-24,55.11540151989763
trend,2006-03-25,55.107557053797464
trend,2006-03-26,55.09971258769729
trend,2006-03-27,55.091868121597116
trend,2006-03-28,55.08402365549694
trend,2006-03-29,55.076179189396775
trend,2006-03-30,55.0683347232966
trend,2006-03-31,55.06049025719643
trend,2006-04-01,55.05264579109625
trend,2006-04-02,55.04480132499609
trend,2006-04-03,55.03695685889591
trend,2006-04-04,55.02911239279574
trend,2006-04-05,55.021267926695565
trend,2006-04-06,55.0134234605954
trend,2006-04-07,55.005578994495224
trend,2006-04-08,54.99773452839505
trend,2006-04-09,54.989890062294876
trend,2006-04-10,54.98204559619471
trend,2006-04-11,54.974201130094535
trend,2006-04-12,54.96635666399436
trend,2006-04-13,54.95851219789418
trend,2006-04-14,54.950667731794006
trend,2006-04-15,54.94282326569383
trend,2006-04-16,54.93497879959366
trend,2006-04-17,54.92713433349349
trend,2006-04-18,54.91928986739332
trend,2006-04-19,54.91144540129314
trend,2006-04-20,54.903600935192976
trend,2006-04-21,54.8957564690928
trend,2006-04-22,54.88791200299263
trend,2006-04-23,54.880067536892454
trend,2006-04-24,54.87222307079229
trend,2006-04-25,54.864378604692114
trend,2006-04-26,54.85653413859194
trend,2006-04-27,54.848689672491766
trend,2006-04-28,54.8408452063916
trend,2006-04-29,54.833000740291425
trend,2006-04-30,54.82515627419125
trend,2006-05-01,54.81731180809108
trend,2006-05-02,54.80946734199091
trend,2006-05-03,54.801622875890736
trend,2006-05-04,54.79377840979056
trend,2006-05-05,54.78593394369039
trend,2006-05-06,54.77808947759022
trend,2006-05-07,54.77024501149005
trend,2006-05-08,54.76240054538987
trend,2006-05-09,54.7545560792897
trend,2006-05-10,54.74671161318953
trend,2006-05-11,54.73886714708936
trend,2006-05-12,54.73102268098918
trend,2006-05-13,54.723178214889
trend,2006-05-14,54.71533374878883
trend,2006-05-15,54.707489282688655
trend,2006-05-16,54.69964481658849
trend,2006-05-17,54.691800350488315
trend,2006-05-18,54.68395588438814
trend,2006-05-19,54.67611141828797
trend,2006-05-20,54.6682669521878
trend,2006-05-21,54.660422486087626
trend,2006-05-22,54.65257801998745
trend,2006-05-23,54.64473355388728
trend,2006-05-24,54.63688908778711
trend,2006-05-25,54.62904462168694
trend,2006-05-26,54.62120015558676
trend,2006-05-27,54.61335568948659
trend,2006-05-28,54.60551122338642
trend,2006-05-29,54.59766675728625
trend,2006-05-30,54.589822291186074
trend,2006-05-31,54.5819778250859
trend,2006-06-01,54.57413335898573
trend,2006-06-02,54.56628889288556
trend,2006-06-03,54.558444426785385
trend,2006-06-04,54.55059996068521
trend,2006-06-05,54.542755494585045
trend,2006-06-06,54.53491102848487
trend,2006-06-07,54.5270665623847
trend,2006-06-08,54.51922209628452
trend,2006-06-09,54.511377630184356
trend,2006-06-10,54.50353316408417
trend,2006-06-11,54.495688697984
trend,2006-06-12,54.48784423188383
trend,2006-06-13,54.47999976578365
trend,2006-06-14,54.47215529968348
trend,2006-06-15,54.46431083358331
trend,2006-06-16,54.45646636748314
trend,2006-06-17,54.448621901382964
trend,2006-06-18,54.44077743528279
trend,2006-06-19,54.43293296918262
trend,2006-06-20,54.42508850308245
trend,2006-06-21,54.417244036982275
trend,2006-06-22,54.4093995708821
trend,2006-06-23,54.401555104781934
trend,2006-06-24,54.39371063868176
trend,2006-06-25,54.385866172581586
trend,2006-06-26,54.37802170648141
trend,2006-06-27,54.370177240381246
trend,2006-06-28,54.36233277428107
trend,2006-06-29,54.3544883081809
trend,2006-06-30,54.346643842080724
trend,2006-07-01,54.33879937598056
trend,2006-07-02,54.33095490988038
trend,2006-07-03,54.32311044378021
trend,2006-07-04,54.315265977680035
trend,2006-07-05,54.30742151157987
trend,2006-07-06,54.299577045479694
trend,2006-07-07,54.29173257937952
trend,2006-07-08,54.283888113279346
trend,2006-07-09,54.276043647179165
trend,2006-07-10,54.26819918107899
trend,2006-07-11,54.260354714978824
trend,2006-07-12,54.25251024887865
trend,2006-07-13,54.244665782778476
trend,2006-07-14,54.2368213166783
trend,2006-07-15,54.228976847957526
trend,2006-07-16,54.22113237923673
trend,2006-07-17,54.21328791051595
trend,2006-07-18,54.205443441795154
trend,2006-07-19,54.19759897307436
trend,2006-07-20,54.18975450435359
trend,2006-07-21,54.18191003563279
trend,2006-07-22,54.17406556691201
trend,2006-07-23,54.166221098191215
trend,2006-07-24,54.158376629470425
trend,2006-07-25,54.15053216074964
trend,2006-07-26,54.14268769202885
trend,2006-07-27,54.13484322330807
trend,2006-07-28,54.12699875458728
trend,2006-07-29,54.119154285866486
trend,2006-07-30,54.1113098171457
trend,2006-07-31,54.10346534842491
trend,2006-08-01,54.09562087970413
trend,2006-08-02,54.08777641098334
trend,2006-08-03,54.07993194226255
trend,2006-08-04,54.072087473541764
trend,2006-08-05,54.06424300482097
trend,2006-08-06,54.05639853610019
trend,2006-08-07,54.0485540673794
trend,2006-08-08,54.04070959865861
trend,2006-08-09,54.032865129937825
trend,2006-08-10,54.025020661217035
trend,2006-08-11,54.01717619249625
trend,2006-08-12,54.00933172377546
trend,2006-08-13,54.00148725505466
trend,2006-08-14,53.993642786333886
trend,2006-08-15,53.985798317613096
trend,2006-08-16,53.97795384889231
trend,2006-08-17,53.97010938017152
trend,2006-08-18,53.962264911450724
trend,2006-08-19,53.95442044272995
trend,2006-08-20,53.94657597400915
trend,2006-08-21,53.938731505288374
trend,2006-08-22,53.930887036567576
trend,2006-08-23,53.923042567846785
trend,2006-08-24,53.91519809912601
trend,2006-08-25,53.90735363040521
trend,2006-08-26,53.899509161684435
trend,2006-08-27,53.89166469296364
trend,2006-08-28,53.88382022424285
trend,2006-08-29,53.87597575552206
trend,2006-08-30,53.86813128680127
trend,2006-08-31,53.86028681808049
trend,2006-09-01,53.8524423493597
trend,2006-09-02,53.84459788063891
trend,2006-09-03,53.836753411918124
trend,2006-09-04,53.828908943197334
trend,2006-09-05,53.82106447447655
trend,2006-09-06,53.81322000575576
trend,2006-09-07,53.80537553703497
trend,2006-09-08,53.797531068314186
trend,2006-09-09,53.789686599593395
trend,2006-09-10,53.78184213087261
trend,2006-09-11,53.77399766215182
trend,2006-09-12,53.76615319343103
trend,2006-09-13,53.75830872471025
trend,2006-09-14,53.750464255989456
trend,2006-09-15,53.74261978726867
trend,2006-09-16,53.73477531854788
trend,2006-09-17,53.726930849827085
trend,2006-09-18,53.71908638110631
trend,2006-09-19,53.71124191238551
trend,2006-09-20,53.703397443664734
trend,2006-09-21,53.69555297494394
trend,2006-09-22,53.687708506223146
trend,2006-09-23,53.67986403750237
trend,2006-09-24,53.67201956878157
trend,2006-09-25,53.664175100060795
trend,2006-09-26,53.65633063134
trend,2006-09-27,53.64848616261921
trend,2006-09-28,53.640641693898424
trend,2006-09-29,53.63279722517763
trend,2006-09-30,53.62495275645686
trend,2006-10-01,53.61710828773606
trend,2006-10-02,53.60926381901527
trend,2006-10-03,53.601419350294485
trend,2006-10-04,53.593574881573694
trend,2006-10-05,53.58573041285291
trend,2006-10-06,53.57788594413212
trend,2006-10-07,53.57004147541133
trend,2006-10-08,53.562197006690546
trend,2006-10-09,53.554352537969756
trend,2006-10-10,53.54650806924897
trend,2006-10-11,53.53866360052818
trend,2006-10-12,53.53081913180739
trend,2006-10-13,53.52297466308661
trend,2006-10-14,53.51513019436582
trend,2006-10-15,53.50728572564503
trend,2006-10-16,53.49944125692424
trend,2006-10-17,53.49159678820345
trend,2006-10-18,53.48375231948267
trend,2006-10-19,53.47590785076188
trend,2006-10-20,53.468063382041095
trend,2006-10-21,53.460218913320304
trend,2006-10-22,53.452374444599506
trend,2006-10-23,53.44452997587873
trend,2006-10-24,53.43668550715793
trend,2006-10-25,53.428841038437156
trend,2006-10-26,53.420996569716365
trend,2006-10-27,53.41315210099557
trend,2006-10-28,53.40530763227479
trend,2006-10-29,53.397463163553994
trend,2006-10-30,53.38961869483322
trend,2006-10-31,53.38177422611242
trend,2006-11-01,53.37392975739163
trend,2006-11-02,53.366085288670845
trend,2006-11-03,53.358240819950055
trend,2006-11-04,53.35039635122927
trend,2006-11-05,53.34255188250848
trend,2006-11-06,53.33470741378769
trend,2006-11-07,53.32686294506691
trend,2006-11-08,53.319018476346116
trend,2006-11-09,53.31117400762533
trend,2006-11-10,53.30332953890454
trend,2006-11-11,53.29548507018375
trend,2006-11-12,53.28764060146297
