time,value
2014-01-01,-0.5530509757198034
2014-01-02,72.77692003236594
2014-01-03,-0.5668182678236047
2014-01-04,-0.5805980352980002
2014-01-05,-0.5989752180542354
2014-01-06,-0.49890450072473413
2014-01-07,-0.2803858833669226
2014-01-08,0.056580633907883815
2014-01-09,0.5119950511612945
2014-01-10,1.0858573685970727
2014-01-11,1.7781675857472443
2014-01-12,2.5889257014453753
2014-01-13,3.209449179416625
2014-01-14,3.6397380173513003
2014-01-15,135.03582496645672
2014-01-16,71.62304803186954
2014-01-17,3.789196692023365
2014-01-18,3.458546970483254
2014-01-19,2.937662611144055
2014-01-20,63.088613523347306
2014-01-21,1.9852897622979206
2014-01-22,1.5538012745411187
2014-01-23,1.152111410490007
2014-01-24,0.7802201712033208
2014-01-25,0.43812755504902956
2014-01-26,0.12583356189306105
2014-01-27,-0.26543870645869383
2014-01-28,-0.7356892511550432
2014-01-29,-1.2849180727788845
2014-01-30,-1.9131251699772873
2014-01-31,-2.6203105447489374
2014-02-01,-3.40647419659558
2014-02-02,70.47915257311362
2014-02-03,-4.84416005345842
2014-02-04,-5.141904470428527
2014-02-05,-5.158916548326309
2014-02-06,99.46551794758118
2014-02-07,-4.3507436806769935
2014-02-08,-3.5255587354925586
2014-02-09,-2.419641449618307
2014-02-10,-1.6354336750132474
2014-02-11,63.6999410066289
2014-02-12,-1.0321466526139962
2014-02-13,-1.2130674058034279
2014-02-14,-1.7156976694973345
2014-02-15,-2.5400374428699677
2014-02-16,-3.68608672694671
2014-02-17,-4.46414494225432
2014-02-18,-4.874212092273224
2014-02-19,-4.916288173731752
2014-02-20,-4.590373189029357
2014-02-21,-3.896467136858921
2014-02-22,-2.8345700177905893
2014-02-23,-1.404681830739641
2014-02-24,62.73686480881481
2014-02-25,-0.7977195747924248
2014-02-26,-1.6206455044324184
2014-02-27,-3.1945094738513964
2014-02-28,-5.519311482676822
2014-03-01,-8.595051531104954
2014-03-02,-12.410258321913078
2014-03-03,-15.133793933453369
2014-03-04,-16.765658366001663
2014-03-05,112.4399012097484
2014-03-06,-16.75437369303158
2014-03-07,59.633611282098386
2014-03-08,79.29179063253966
2014-03-09,-8.549912836966122
2014-03-10,-5.402195579067095
2014-03-11,64.76018373100213
2014-03-12,66.55035257501817
2014-03-13,-0.03168904670620942
2014-03-14,0.4009313847985574
2014-03-15,83.36129301088715
2014-03-16,-0.7701503721804255
2014-03-17,-1.559421360938588
2014-03-18,134.58411708447466
2014-03-19,-2.7309923565464413
2014-03-20,67.40070373827037
2014-03-21,-3.3599353795274594
2014-03-22,88.19727353301997
2014-03-23,-3.4462504292521023
2014-03-24,-3.285796045117213
2014-03-25,63.29359808874588
2014-03-26,-2.55753703801159
2014-03-27,-1.989732415608298
2014-03-28,-1.2861443795423102
2014-03-29,-0.44677293131523266
2014-03-30,0.5283819300633867
2014-03-31,1.2760914963071488
2014-04-01,1.7963557688174023
2014-04-02,70.96303646293786
2014-04-03,72.3819182623516
2014-04-04,1.8221613992772876
2014-04-05,1.3191008824482582
2014-04-06,0.5602091670725837
2014-04-07,-0.040966487213299985
2014-04-08,-0.48442608063747006
2014-04-09,-0.7701696143659724
2014-04-10,-0.8981970876064862
2014-04-11,-0.8685084997968531
2014-04-12,-0.6811038527195556
2014-04-13,-0.33598314373704063
2014-04-14,-0.04325238037872303
2014-04-15,0.19708843785959118
2014-04-16,0.38503931204233055
2014-04-17,0.5206002426950205
2014-04-18,0.6037712261702861
2014-04-19,0.6345522664615793
2014-04-20,0.6129433612224409
2014-04-21,0.55430437248092
2014-04-22,0.45863529761578903
2014-04-23,0.325936136942758
2014-04-24,0.15620689008010658
2014-04-25,-0.05055244030714068
2014-04-26,-0.2943418569474705
2014-04-27,-0.5751613567528961
2014-04-28,-0.7462643608594624
2014-04-29,-0.8076508641707196
2014-04-30,-0.7593208683048207
2014-05-01,-0.6012743731460786
2014-05-02,-0.32197475275965903
2014-05-03,0.07857799308508273
2014-05-04,0.6003838639009125
2014-05-05,1.0650083842370357
2014-05-06,134.9789508398749
2014-05-07,1.8227133674585834
2014-05-08,2.1157938309789524
2014-05-09,2.3516929443632444
2014-05-10,2.5304107052680314
2014-05-11,2.6519471142559508
2014-05-12,2.516703145404691
2014-05-13,124.81903201917014
2014-05-14,1.4758740766010465
2014-05-15,0.5702889753431486
2014-05-16,-0.5920765042162044
2014-05-17,-2.011222361754533
2014-05-18,-3.6871485960051653
2014-05-19,-4.90492103322539
2014-05-20,-5.664539672076328
2014-05-21,-5.966004513138366
2014-05-22,-5.8093155566199774
2014-05-23,-5.19447280209839
2014-05-24,-4.121476248698153
2014-05-25,-2.5903258985152053
2014-05-26,-1.2298395705627911
2014-05-27,66.80725103953847
2014-05-28,72.05724908633236
2014-05-29,83.62387075230053
2014-05-30,2.5054655089089337
2014-05-31,3.012631720175964
2014-06-01,3.3491339106213953
2014-06-02,70.86158518392888
2014-06-03,71.06056388377432
2014-06-04,2.0229610246607885
2014-06-05,72.59841233668334
2014-06-06,-0.8075537796419505
2014-06-07,-2.806731045189014
2014-06-08,105.70409655843159
2014-06-09,-7.111002300261962
2014-06-10,-8.554173283364866
2014-06-11,-9.524701170587234
2014-06-12,60.363202876419656
2014-06-13,-10.047827655328769
2014-06-14,-9.600426252867317
2014-06-15,-8.680381754645225
2014-06-16,-7.698162240362494
2014-06-17,-6.653767709629344
2014-06-18,69.90277766784989
2014-06-19,-4.378453597753523
2014-06-20,74.41786169538044
2014-06-21,-1.8544394200725716
2014-06-22,-0.4991698061644829
2014-06-23,68.1061087312513
