time,value
2014-01-01,-4.863069411631469
2014-01-02,28.51274794965239
2014-01-03,-4.899784706949896
2014-01-04,-4.9365043793065295
2014-01-05,-4.985465399754352
2014-01-06,30.18127971026048
2014-01-07,-5.670987383262833
2014-01-08,24.04522832027767
2014-01-09,-7.1399759548524
2014-01-10,-8.168270210672787
2014-01-11,29.054419330271386
2014-01-12,24.599114113303536
2014-01-13,-11.797625925830166
2014-01-14,-12.34793289810265
2014-01-15,-12.463379580246235
2014-01-16,-12.143965973946191
2014-01-17,-11.389692077531123
2014-01-18,-10.200557891631306
2014-01-19,-8.576563416335096
2014-01-20,20.812819220106046
2014-01-21,22.320832798865883
2014-01-22,-7.087800350164518
2014-01-23,-7.719286113439122
2014-01-24,22.449893952211152
2014-01-25,-10.673867819744132
2014-01-26,22.41460901567293
2014-01-27,-14.734201331630052
2014-01-28,-15.885580529918577
2014-01-29,-16.451101355687367
2014-01-30,-16.430763806898522
2014-01-31,-15.82456788854811
2014-02-01,-14.63251359516684
2014-02-02,-12.832548178748237
2014-02-03,17.82151643313605
2014-02-04,19.65940457402924
2014-02-05,21.010374467288386
2014-02-06,-10.501869000785096
2014-02-07,-11.136494828803809
2014-02-08,-12.258038905585304
2014-02-09,-13.866501230441045
2014-02-10,-15.26753564775648
2014-02-11,13.891634510844497
2014-02-12,-17.44732075681764
2014-02-13,13.13846444116755
2014-02-14,-18.797394230571882
2014-02-15,-19.161289106007082
2014-02-16,-19.317756073681707
2014-02-17,-19.270876229566497
2014-02-18,-19.02064957324381
2014-02-19,11.78570056113157
2014-02-20,13.45438006207274
2014-02-21,-17.049888734953825
2014-02-22,22.460575612171283
2014-02-23,-14.719314117438
2014-02-24,45.0708062198014
2014-02-25,17.69075817592364
2014-02-26,-11.87168357916325
2014-02-27,-11.240223934693006
2014-02-28,90.40828266574349
2014-03-01,30.016438441361146
2014-03-02,-10.28834346431643
2014-03-03,-10.500277919882304
2014-03-04,19.87009838738892
2014-03-05,49.05354588013207
2014-03-06,79.68063853341886
2014-03-07,-15.123230118879768
2014-03-08,-17.222771762904067
2014-03-09,-19.69983484779031
2014-03-10,-21.623775529746197
2014-03-11,-22.994593813695413
2014-03-12,-23.812289697930535
2014-03-13,-24.076863181756107
2014-03-14,-23.788314265972822
2014-03-15,16.309614871192448
2014-03-16,-21.551849235529694
2014-03-17,-20.29275965573634
2014-03-18,-19.16937420879971
2014-03-19,13.52009606735778
2014-03-20,16.56421822795405
2014-03-21,-16.613442671355063
2014-03-22,-16.032873758801614
2014-03-23,-15.588008982128624
2014-03-24,14.34136479788885
2014-03-25,48.46126702096572
2014-03-26,-14.404224533509993
2014-03-27,-14.059899679394523
2014-03-28,-13.740709807080082
2014-03-29,78.4548077693768
2014-03-30,-13.177735006490373
2014-03-31,18.48908214587362
2014-04-01,-13.045690737144836
2014-04-02,-13.226494698299595
2014-04-03,-13.586492163088973
2014-04-04,-14.12568313210842
2014-04-05,29.52880114171728
2014-04-06,22.994278926195506
2014-04-07,16.975936228489665
2014-04-08,-16.42187407943815
2014-04-09,17.038992700427954
2014-04-10,-15.615532636470673
2014-04-11,-14.654898187615025
2014-04-12,-13.32262125229492
2014-04-13,29.285278151409468
2014-04-14,23.060015663010763
2014-04-15,-9.017020671865124
2014-04-16,-8.119258930744644
2014-04-17,-7.490216415071232
2014-04-18,-7.129893127148861
2014-04-19,-7.0382890642645135
2014-04-20,-7.215404226860005
2014-04-21,-7.405378067312499
2014-04-22,-7.608210585526007
2014-04-23,-7.823901780319941
2014-04-24,27.232651223963845
2014-04-25,29.26770092473524
2014-04-26,-8.548127427328689
2014-04-27,-8.815253330808734
2014-04-28,24.100263349422846
2014-04-29,-9.206920970573377
2014-04-30,-9.331462706003471
2014-05-01,36.34552399544241
2014-05-02,-9.414772284004359
2014-05-03,-9.350350400554376
2014-05-04,-9.21521073501367
2014-05-05,-9.260334410241757
2014-05-06,26.263104423642872
2014-05-07,-9.891371788846008
2014-05-08,-10.477285490426652
2014-05-09,26.86613483692078
2014-05-10,-12.189902917756186
2014-05-11,24.34331995990485
2014-05-12,-14.038730707840482
2014-05-13,-14.356275102695488
2014-05-14,-14.269239832785555
2014-05-15,-13.777624897097501
2014-05-16,-12.88143029547712
2014-05-17,-11.580656028830639
2014-05-18,-9.875302095299702
2014-05-19,25.212528851420664
2014-05-20,-7.998965023977648
2014-05-21,75.23745025759017
2014-05-22,-8.168455681980776
2014-05-23,34.586436070267894
2014-05-24,-10.383774066675532
2014-05-25,-12.25861865731614
2014-05-26,-13.779049646639688
2014-05-27,-14.945067035802392
2014-05-28,-15.75667082262973
2014-05-29,28.303544769718595
2014-05-30,-16.31663759353857
2014-05-31,-16.06500057705607
2014-06-01,-15.45894996010371
2014-06-02,-14.864140039059784
2014-06-03,23.15452040908218
2014-06-04,26.670148494753327
2014-06-05,-13.147154448690411
2014-06-06,-12.597307311397666
2014-06-07,-12.05870086772673
2014-06-08,-11.531335121003153
2014-06-09,-11.312892896258171
2014-06-10,-11.403374191366376
2014-06-11,26.644071436158182
2014-06-12,-12.511107348638866
2014-06-13,71.09150301422969
2014-06-14,-14.854534591525798
2014-06-15,-16.489633496744087
2014-06-16,-17.753449378116088
2014-06-17,-18.645982234968372
2014-06-18,-19.167232067821942
2014-06-19,-19.317198877306783
2014-06-20,-19.095882662356885
2014-06-21,37.480726872649285
2014-06-22,-17.539401162230273
2014-06-23,-16.493439333868118
2014-06-24,-15.365397938797733
2014-06-25,24.207260198709324
2014-06-26,28.19748531732222
2014-06-27,-11.4887963576839
