time,value
2006-01-01,32.780709189081065
2006-01-02,117.2274831288884
2006-01-03,75.02411539299092
2006-01-04,32.828623092717805
2006-01-05,32.86034526699759
2006-01-06,93.88343259871246
2006-01-07,32.9474159255866
2006-01-08,33.002764409348686
2006-01-09,67.42957047953625
2006-01-10,33.02500537732956
2006-01-11,32.99189786112406
2006-01-12,107.98590774519948
2006-01-13,117.27590490426181
2006-01-14,32.715663310658385
2006-01-15,87.29338728591213
2006-01-16,66.66548555523315
2006-01-17,31.81544783391056
2006-01-18,67.18195220149374
2006-01-19,103.96311281935067
2006-01-20,29.57402558212209
2006-01-21,89.51232860378255
2006-01-22,78.93604358574024
2006-01-23,26.371534234533904
2006-01-24,25.639553968455953
2006-01-25,25.138688408025263
2006-01-26,60.83355969393024
2006-01-27,65.48596121402662
2006-01-28,25.022779952555286
2006-01-29,25.446373210460465
2006-01-30,26.086983617017083
2006-01-31,97.31017623255501
2006-02-01,28.019255869265557
2006-02-02,29.315332248230952
2006-02-03,73.05217933958907
2006-02-04,93.55526975543046
2006-02-05,34.53215144217455
2006-02-06,71.53152916071602
2006-02-07,107.60529104592878
2006-02-08,34.859570666302886
2006-02-09,70.64578010596108
2006-02-10,30.449770976886782
2006-02-11,26.856447381926802
2006-02-12,22.337507951357715
2006-02-13,19.09028544412463
2006-02-14,53.07940200252902
2006-02-15,16.410991197693058
2006-02-16,54.507220828770926
2006-02-17,18.818564647262896
2006-02-18,84.47709569892072
2006-02-19,82.60545783503522
2006-02-20,29.89709359643458
2006-02-21,32.68219018825037
2006-02-22,108.1612190714005
2006-02-23,73.38371107944431
2006-02-24,76.8991924621148
2006-02-25,99.94351253194385
2006-02-26,87.78789846246326
2006-02-27,33.20844207061147
2006-02-28,31.589575998080033
2006-03-01,65.73082878264209
2006-03-02,63.68026179493931
2006-03-03,25.43787503159134
2006-03-04,22.93291278150501
2006-03-05,20.200752900857747
2006-03-06,18.458132073050006
2006-03-07,52.10599321683202
2006-03-08,17.94150757538722
2006-03-09,19.167503904947147
2006-03-10,21.38303928856375
2006-03-11,24.58811372505504
2006-03-12,77.25678314799354
2006-03-13,64.84508243465913
2006-03-14,34.26338829676675
2006-03-15,69.95037880826311
2006-03-16,35.86596151396419
2006-03-17,74.30494576479069
2006-03-18,33.59044686855575
2006-03-19,30.998406596895187
2006-03-20,63.62983218613975
2006-03-21,28.281894878141365
2006-03-22,28.157423431085398
2006-03-23,64.82009706916135
2006-03-24,30.376049362197392
2006-03-25,32.7191467411499
2006-03-26,134.3965581495531
2006-03-27,74.30675282716439
2006-03-28,74.49218052704911
2006-03-29,75.53303075432005
2006-03-30,77.42930350736818
2006-03-31,83.30835723342784
2006-04-01,40.00509832900914
2006-04-02,147.71146703764367
2006-04-03,103.41178317145398
2006-04-04,69.72868598776151
2006-04-05,31.0253832486875
2006-04-06,27.957534767307045
2006-04-07,24.560518401407855
2006-04-08,92.7635784384623
2006-04-09,16.77898201631315
2006-04-10,50.0091828857779
2006-04-11,82.99663539132457
2006-04-12,12.538510776311563
2006-04-13,13.76688208633481
2006-04-14,64.79024018937095
2006-04-15,93.67934079800824
2006-04-16,25.377581181067548
2006-04-17,29.455865038924316
2006-04-18,32.42126886435007
2006-04-19,70.23841479939638
2006-04-20,106.94268069991386
2006-04-21,34.64020013791121
2006-04-22,101.95596967064427
2006-04-23,30.555087488721973
2006-04-24,28.66494456719236
2006-04-25,63.44827720783957
2006-04-26,27.01121898377319
2006-04-27,27.247636321252248
2006-04-28,67.28488766928677
2006-04-29,29.847031254898358
2006-04-30,32.21000885346334
2006-05-01,34.40163374820582
2006-05-02,70.77672972923345
2006-05-03,38.13246803730688
2006-05-04,75.63629957607161
2006-05-05,125.43209307182201
2006-05-06,42.09768072645008
2006-05-07,42.9844746233652
2006-05-08,143.78451067452
2006-05-09,77.10864163940434
2006-05-10,79.07243028475065
2006-05-11,44.90936862950045
2006-05-12,44.985021735051404
2006-05-13,44.89844668255902
2006-05-14,44.64964347133764
2006-05-15,77.01416303759171
2006-05-16,110.71842090743048
2006-05-17,76.96053124241263
2006-05-18,41.415021435005144
2006-05-19,79.13849421794768
2006-05-20,99.43755462243703
2006-05-21,36.63767525464782
2006-05-22,69.7554802316504
2006-05-23,34.60465107346499
2006-05-24,70.35263868106219
2006-05-25,34.7046337080326
2006-05-26,35.55450257951544
2006-05-27,96.35743365353972
2006-05-28,87.3280513683044
2006-05-29,197.01335970099927
2006-05-30,42.311948859566115
2006-05-31,111.80249990437636
2006-06-01,184.57978432926745
2006-06-02,46.59532351952248
2006-06-03,47.82895825185036
2006-06-04,48.97108496856065
2006-06-05,96.82504759901596
2006-06-06,148.60289648175458
2006-06-07,82.47980482527909
2006-06-08,45.86807762630484
2006-06-09,125.48083546357257
2006-06-10,39.71366542801303
2006-06-11,154.1832005357979
2006-06-12,67.34496195819887
2006-06-13,30.80915204144362
2006-06-14,30.360505118471064
2006-06-15,31.171620296128516
2006-06-16,82.88931292804399
2006-06-17,166.2282059196677
2006-06-18,41.163538447001486
2006-06-19,79.77785000287876
2006-06-20,156.19496308393573
2006-06-21,85.50980949912615
2006-06-22,121.429343280149
2006-06-23,48.687057974790605
2006-06-24,47.10606430083103
2006-06-25,105.47999448690722
2006-06-26,42.290269623084555
2006-06-27,77.36412723001098
2006-06-28,112.84130922807194
2006-06-29,74.96827890384452
2006-06-30,123.38064725337821
2006-07-01,102.26178907526321
2006-07-02,156.0793632351703
2006-07-03,75.1612543428146
2006-07-04,78.62302540137897
2006-07-05,38.503593278656574
