id,time,value
trend,2014-01-01,0.2729307670553625
trend,2014-01-02,0.2727911252006427
trend,2014-01-03,0.27265148334592293
trend,2014-01-04,0.2725118414912031
trend,2014-01-05,0.27237219963648335
trend,2014-01-06,0.2722325577817636
trend,2014-01-07,0.2720929159270438
trend,2014-01-08,0.271953274072324
trend,2014-01-09,0.27181363221760424
trend,2014-01-10,0.2716739903628844
trend,2014-01-11,0.27153434850816466
trend,2014-01-12,0.2713947066534449
trend,2014-01-13,0.27125506479872513
trend,2014-01-14,0.2711154229440053
trend,2014-01-15,0.27097578108928555
trend,2014-01-16,0.27083613923456573
trend,2014-01-17,0.27069649737984597
trend,2014-01-18,0.27055685552512615
trend,2014-01-19,0.27041721367040644
trend,2014-01-20,0.2702775718156866
trend,2014-01-21,0.27013792996096686
trend,2014-01-22,0.26999828810624704
trend,2014-01-23,0.2698586462515273
trend,2014-01-24,0.26971900439680746
trend,2014-01-25,0.26957936254208775
trend,2014-01-26,0.26943972068736793
trend,2014-01-27,0.26930007883264817
trend,2014-01-28,0.26916043697792835
trend,2014-01-29,0.2690207951232086
trend,2014-01-30,0.26888115326848877
trend,2014-01-31,0.268741511413769
trend,2014-02-01,0.26860186955904924
trend,2014-02-02,0.2684622277043295
trend,2014-02-03,0.26832258584960966
trend,2014-02-04,0.2681829439948899
trend,2014-02-05,0.2680433021401701
trend,2014-02-06,0.2679036602854503
trend,2014-02-07,0.2677640184307305
trend,2014-02-08,0.2676243765760108
trend,2014-02-09,0.267484734721291
trend,2014-02-10,0.2673450928665712
trend,2014-02-11,0.2672054510118514
trend,2014-02-12,0.26706580915713163
trend,2014-02-13,0.2669261673024118
trend,2014-02-14,0.26678652544769205
trend,2014-02-15,0.2666468835929723
trend,2014-02-16,0.2665072417382525
trend,2014-02-17,0.2663675998835327
trend,2014-02-18,0.26622795802881294
trend,2014-02-19,0.2660883161740931
trend,2014-02-20,0.26594867431937336
trend,2014-02-21,0.26580903246465354
trend,2014-02-22,0.26566939060993383
trend,2014-02-23,0.265529748755214
trend,2014-02-24,0.26539010690049425
trend,2014-02-25,0.26525046504577443
trend,2014-02-26,0.26511082319105467
trend,2014-02-27,0.26497118133633485
trend,2014-02-28,0.2648315394816151
trend,2014-03-01,0.2646918976268953
trend,2014-03-02,0.26455225577217556
trend,2014-03-03,0.26441261391745574
trend,2014-03-04,0.264272972062736
trend,2014-03-05,0.26413333020801616
trend,2014-03-06,0.2639936883532964
trend,2014-03-07,0.2638540464985766
trend,2014-03-08,0.26371440464385687
trend,2014-03-09,0.26357476278913705
trend,2014-03-10,0.2634351209344173
trend,2014-03-11,0.26329547907969747
trend,2014-03-12,0.2631558372249777
trend,2014-03-13,0.2630161953702579
trend,2014-03-14,0.2628765535155382
trend,2014-03-15,0.26273691166081836
trend,2014-03-16,0.2625972698060986
trend,2014-03-17,0.2624576279513788
trend,2014-03-18,0.262317986096659
trend,2014-03-19,0.2621783442419392
trend,2014-03-20,0.26203870238721944
trend,2014-03-21,0.2618990605324997
trend,2014-03-22,0.2617594186777799
trend,2014-03-23,0.2616197768230601
trend,2014-03-24,0.2614801349683403
trend,2014-03-25,0.2613404931136205
trend,2014-03-26,0.26120085125890075
trend,2014-03-27,0.2610612094041809
trend,2014-03-28,0.2609215675494612
trend,2014-03-29,0.2607819256947414
trend,2014-03-30,0.26064228384002164
trend,2014-03-31,0.2605026419853018
trend,2014-04-01,0.26036300013058206
trend,2014-04-02,0.26022335827586224
trend,2014-04-03,0.2600837164211425
trend,2014-04-04,0.2599440745664227
trend,2014-04-05,0.25980443271170295
trend,2014-04-06,0.25966479085698313
trend,2014-04-07,0.25952514900226337
trend,2014-04-08,0.25938550714754355
trend,2014-04-09,0.2592458652928238
trend,2014-04-10,0.25910622343810397
trend,2014-04-11,0.25896658158338426
trend,2014-04-12,0.25882693972866444
trend,2014-04-13,0.2586872978739447
trend,2014-04-14,0.25854765601922486
trend,2014-04-15,0.25840801416450515
trend,2014-04-16,0.2582683742329856
trend,2014-04-17,0.25812873430146605
trend,2014-04-18,0.25798909436994655
trend,2014-04-19,0.25784945443842705
trend,2014-04-20,0.25770981450690755
trend,2014-04-21,0.257570174575388
trend,2014-04-22,0.2574305346438685
trend,2014-04-23,0.25729089471234895
trend,2014-04-24,0.25715125478082945
trend,2014-04-25,0.25701161484930996
trend,2014-04-26,0.2568719749177904
trend,2014-04-27,0.2567323349862709
trend,2014-04-28,0.2565926950547514
trend,2014-04-29,0.2564530551232319
trend,2014-04-30,0.25631341519171236
trend,2014-05-01,0.2561737752601928
trend,2014-05-02,0.2560341353286733
trend,2014-05-03,0.2558944953971538
trend,2014-05-04,0.2557548554656343
trend,2014-05-05,0.25561521553411476
trend,2014-05-06,0.25547557560259526
trend,2014-05-07,0.2553359356710757
trend,2014-05-08,0.2551962957395562
trend,2014-05-09,0.2550566558080367
trend,2014-05-10,0.25491701587651716
trend,2014-05-11,0.25477737594499766
trend,2014-05-12,0.25463773601347817
trend,2014-05-13,0.25449809608195867
trend,2014-05-14,0.2543584561504391
trend,2014-05-15,0.2542188162189196
trend,2014-05-16,0.25407917628740007
trend,2014-05-17,0.25393953635588057
trend,2014-05-18,0.25379989642436107
trend,2014-05-19,0.2536602564928415
trend,2014-05-20,0.253520616561322
trend,2014-05-21,0.25338097662980247
trend,2014-05-22,0.253241336698283
trend,2014-05-23,0.2531016967667635
trend,2014-05-24,0.252962056835244
trend,2014-05-25,0.2528224169037244
trend,2014-05-26,0.2526827769722049
trend,2014-05-27,0.25254313704068543
trend,2014-05-28,0.2524034971091659
trend,2014-05-29,0.2522638571776464
trend,2014-05-30,0.2521242172461268
trend,2014-05-31,0.2519845773146073
trend,2014-06-01,0.25184493738308783
trend,2014-06-02,0.2517052974515683
trend,2014-06-03,0.2515656575200488
trend,2014-06-04,0.2514260175885292
trend,2014-06-05,0.2512863776570098
trend,2014-06-06,0.25114673772549023
trend,2014-06-07,0.25100709779397073
trend,2014-06-08,0.2508674578624512
trend,2014-06-09,0.2507278179309317
trend,2014-06-10,0.2505881779994122
trend,2014-06-11,0.25044853806789263
trend,2014-06-12,0.25030889813637314
trend,2014-06-13,0.2501692582048536
trend,2014-06-14,0.2500296182733341
trend,2014-06-15,0.2498899783418146
trend,2014-06-16,0.2497503384102951
trend,2014-06-17,0.24961069847877554
trend,2014-06-18,0.24947105854725604
trend,2014-06-19,0.24933141861573652
trend,2014-06-20,0.249191778684217
trend,2014-06-21,0.2490521387526975
trend,2014-06-22,0.24891249882117797
trend,2014-06-23,0.24877285888965847
trend,2014-06-24,0.24863321895813892
trend,2014-06-25,0.24849357902661942
trend,2014-06-26,0.2483539390950999
trend,2014-06-27,0.24821429916358037
trend,2014-06-28,0.24807465923206087
trend,2014-06-29,0.24793501930054135
trend,2014-06-30,0.24779537936902185
trend,2014-07-01,0.2476557394375023
trend,2014-07-02,0.24751609950598283
trend,2014-07-03,0.24737645957446328
trend,2014-07-04,0.24723681964294375
trend,2014-07-05,0.24709717971142425
trend,2014-07-06,0.24695753977990473
trend,2014-07-07,0.24681789984838523
trend,2014-07-08,0.24667825991686568
trend,2014-07-09,0.2465386199853462
trend,2014-07-10,0.24639898005382666
trend,2014-07-11,0.24625934012230713
trend,2014-07-12,0.24611970019078763
trend,2014-07-13,0.2459800602592681
trend,2014-07-14,0.2458404203277486
trend,2014-07-15,0.24570078039622906
trend,2014-07-16,0.2455611404647096
trend,2014-07-17,0.24542150053319003
trend,2014-07-18,0.2452818606016705
trend,2014-07-19,0.245142220670151
trend,2014-07-20,0.2450025807386315
trend,2014-07-21,0.244862940807112
trend,2014-07-22,0.24472330087559244
trend,2014-07-23,0.24458366094407297
trend,2014-07-24,0.24444402101255341
trend,2014-07-25,0.24430438108103392
trend,2014-07-26,0.2441647411495144
trend,2014-07-27,0.2440251012179949
trend,2014-07-28,0.24388546128647537
trend,2014-07-29,0.24374582135495587
trend,2014-07-30,0.24359470029620908
trend,2014-07-31,0.24344357923746227
trend,2014-08-01,0.24329245817871548
trend,2014-08-02,0.24314133711996863
trend,2014-08-03,0.24299021606122184
trend,2014-08-04,0.24283909500247502
trend,2014-08-05,0.24268797394372824
trend,2014-08-06,0.24253685288498142
trend,2014-08-07,0.24238573182623463
trend,2014-08-08,0.24223461076748784
trend,2014-08-09,0.24208348970874102
trend,2014-08-10,0.24193236864999423
trend,2014-08-11,0.24178124759124742
trend,2014-08-12,0.24163012653250063
trend,2014-08-13,0.24147900547375384
trend,2014-08-14,0.24132788441500702
trend,2014-08-15,0.24117676335626023
trend,2014-08-16,0.2410256422975134
trend,2014-08-17,0.2408745212387666
trend,2014-08-18,0.24072340018001978
trend,2014-08-19,0.240572279121273
trend,2014-08-20,0.2404211580625262
trend,2014-08-21,0.24027003700377939
trend,2014-08-22,0.2401189159450326
trend,2014-08-23,0.23996779488628578
trend,2014-08-24,0.239816673827539
trend,2014-08-25,0.2396655527687922
trend,2014-08-26,0.23951443171004536
trend,2014-08-27,0.23936331065129854
trend,2014-08-28,0.23921218959255175
trend,2014-08-29,0.23906106853380496
trend,2014-08-30,0.23890994747505814
trend,2014-08-31,0.23875882641631135
trend,2014-09-01,0.23860770535756456
trend,2014-09-02,0.23845658429881775
trend,2014-09-03,0.23830546324007096
trend,2014-09-04,0.23815434218132414
trend,2014-09-05,0.23800322112257735
trend,2014-09-06,0.23785210006383056
trend,2014-09-07,0.23770097900508375
trend,2014-09-08,0.23754985794633696
trend,2014-09-09,0.2373987368875901
trend,2014-09-10,0.23724761582884332
trend,2014-09-11,0.2370964947700965
trend,2014-09-12,0.23694537371134972
trend,2014-09-13,0.2367942526526029
trend,2014-09-14,0.2366431315938561
trend,2014-09-15,0.23649201053510932
trend,2014-09-16,0.2363408894763625
trend,2014-09-17,0.23618976841761571
