time,value,n
2006-01-01,1.4917012448132771,482
2006-02-01,1.4688796680497906,964
2006-03-01,9.741968911917091,965
2006-04-01,4.638716356107662,966
2006-05-01,1.4395036194415731,967
2006-06-01,5.917355371900827,968
2006-07-01,7.022703818369452,969
2006-08-01,4.3216494845360804,970
2006-09-01,5.811534500514931,971
2006-10-01,3.755144032921808,972
2006-11-01,4.9311408016444,973
2006-12-01,4.456878850102668,974
2007-01-01,2.8399999999999976,975
2007-02-01,1.0769230769230775,975
2007-03-01,5.931282051282049,975
2007-04-01,5.851282051282051,975
2007-05-01,0.9969230769230762,975
2007-06-01,2.897435897435898,975
2007-07-01,5.2317948717948735,975
2007-08-01,3.9846153846153896,975
2007-09-01,6.466666666666664,975
2007-10-01,7.751794871794871,975
2007-11-01,4.110769230769229,975
2007-12-01,10,975
2008-01-01,12.113846153846145,975
2008-02-01,8.7846153846153765,975
2008-03-01,10.967179487179502,975
2008-04-01,6.004102564102566,975
2008-05-01,7.694358974358972,975
2008-06-01,11.614358974358964,975
2008-07-01,8.620512820512815,975
2008-08-01,10.266666666666675,975
2008-09-01,6.986666666666668,975
2008-10-01,2.6266666666666643,975
2008-11-01,7.887179487179484,975
2008-12-01,3.7179487179487185,975
2009-01-01,4.98666666666666,975
2009-02-01,7.682051282051286,975
2009-03-01,2.0307692307692355,975
2009-04-01,8.685128205128205,975
2009-05-01,2.7784615384615385,975
2009-06-01,2.6287179487179455,975
2009-07-01,4.505641025641031,975
2009-08-01,6.256410256410258,975
2009-09-01,6.591794871794872,975
2009-10-01,8.98564102564104,975
2009-11-01,9.341538461538455,975
2009-12-01,19.166153846153822,975
2010-01-01,26.565128205128207,975
2010-02-01,21.252307692307728,975
2010-03-01,25.899487179487217,975
2010-04-01,27.94769230769233,975
2010-05-01,31.44307692307692,975
2010-06-01,31.082051282051236,975
2010-07-01,28.06871794871794,975
2010-08-01,14.003076923076936,975
2010-09-01,13.571282051282065,975
2010-10-01,12.458461538461535,975
2010-11-01,14.348717948717926,975
2010-12-01,13.051282051282087,975
2011-01-01,14.750769230769247,975
2011-02-01,12.421538461538466,975
2011-03-01,10.17846153846153,975
2011-04-01,13.176410256410257,975
2011-05-01,9.797948717948694,975
2011-06-01,12.332307692307722,975
2011-07-01,16.518974358974383,975
2011-08-01,4.6912820512820526,975
2011-09-01,9.236923076923084,975
2011-10-01,10.943589743589726,975
2011-11-01,2.9835897435897425,975
2011-12-01,4.6953846153846195,975
2012-01-01,4.455384615384619,975
2012-02-01,3.560000000000004,975
2012-03-01,3.2287179487179487,975
2012-04-01,4.904615384615385,975
2012-05-01,7.812307692307689,975
2012-06-01,6.841025641025641,975
2012-07-01,8.24102564102564,975
2012-08-01,9.795897435897444,975
2012-09-01,10.442051282051285,975
2012-10-01,14.73538461538461,975
2012-11-01,9.152820512820515,975
2012-12-01,11.339487179487167,975
2013-01-01,18.58666666666668,975
2013-02-01,26.457435897435893,975
2013-03-01,11.804102564102552,975
2013-04-01,7.035897435897436,975
2013-05-01,8.24102564102564,975
2013-06-01,24.91692307692309,975
2013-07-01,17.511794871794848,975
2013-08-01,24.995897435897458,975
2013-09-01,14.572307692307687,975
2013-10-01,35.443076923076895,975
2013-11-01,52.25538461538463,975
2013-12-01,36.58769230769235,975
2014-01-01,54.86256410256407,975
2014-02-01,59.35487179487176,975
2014-03-01,59.6102564102564,975
2014-04-01,55.0605128205128,975
2014-05-01,51.77743589743588,975
2014-06-01,53.94051282051282,975
2014-07-01,52.66256410256412,975
2014-08-01,60.53333333333329,975
2014-09-01,66.52820512820509,975
2014-10-01,52.92820512820514,975
2014-11-01,62.31179487179487,975
2014-12-01,59.44307692307694,975
2015-01-01,96.95384615384611,975
2015-02-01,60.456410256410244,975
2015-03-01,20.246153846153845,975
2015-04-01,22.163076923076922,975
2015-05-01,18.13333333333337,975
2015-06-01,34.78461538461536,975
2015-07-01,42.245128205128196,975
2015-08-01,37.23897435897439,975
2015-09-01,39.476923076923,975
2015-10-01,29.42769230769228,975
2015-11-01,20.125128205128163,975
2015-12-01,20.48615384615386,975
2016-01-01,27.028717948717947,975
2016-02-01,51.39179487179486,975
2016-03-01,50.484102564102585,975
2016-04-01,35.09641025641022,975
2016-05-01,29.97641025641028,975
2016-06-01,34.51076923076921,975
2016-07-01,45.248205128205086,975
2016-08-01,50.458461538461556,975
2016-09-01,37.24,975
2016-10-01,24.78564102564106,975
2016-11-01,23.723076923076967,975
2016-12-01,25.725128205128197,975
2017-01-01,33.82358974358973,975
2017-02-01,41.54461538461542,975
2017-03-01,39.044102564102516,975
2017-04-01,24.13333333333332,975
2017-05-01,24.61641025641025,975
2017-06-01,23.594871794871832,975
2017-07-01,30.933333333333326,975
2017-08-01,49.677948717948766,975
2017-09-01,38.43794871794879,975
2017-10-01,53.86666666666667,975
2017-11-01,28.965128205128178,975
2017-12-01,25.394871794871793,975
2018-01-01,45.97025641025643,975
2018-02-01,43.80205128205124,975
2018-03-01,41.15589743589747,975
2018-04-01,36.938461538461475,975
2018-05-01,32.29128205128204,975
2018-06-01,33.948717948717935,975
2018-07-01,57.18974358974356,975
2018-08-01,83.53641025641022,975
2018-09-01,88.97128205128202,975
2018-10-01,97.86666666666662,975
2018-11-01,86.49230769230765,975
2018-12-01,62.9169230769231,975
2019-01-01,96.43589743589759,975
2019-02-01,98.08512820512799,975
2019-03-01,95.07487179487175,975
2019-04-01,42.69230769230762,975
2019-05-01,25.539487179487175,975
2019-06-01,25.56410256410258,975
2019-07-01,23.740512820512805,975
