time,value
2006-01-01,-0.9392038865103164
2006-01-02,-2.7711663590768176
2006-01-03,-2.6343490528550175
2006-01-04,0.014856855895437459
2006-01-05,-2.424119964795035
2006-01-06,-1.107576010737131
2006-01-07,-2.9117019354541487
2006-01-08,-2.224935462028618
2006-01-09,-0.6021817262448409
2006-01-10,-1.6887465591947992
2006-01-11,-0.4480537416791123
2006-01-12,-1.3830141805862377
2006-01-13,-1.1686992651811006
2006-01-14,-0.48415334140350547
2006-01-15,-0.43433345587096533
2006-01-16,-0.8754875818565666
2006-01-17,-0.6987867288351512
2006-01-18,-1.7531830874238734
2006-01-19,-0.42435810516718203
2006-01-20,-2.1600571396603607
2006-01-21,-0.7849329244087444
2006-01-22,-1.9150053057092364
2006-01-23,-1.4477347625341923
2006-01-24,-0.751584491174447
2006-01-25,-0.38672336525257617
2006-01-26,-0.7543136889559143
2006-01-27,-1.4499865809680101
2006-01-28,-2.4299992744261605
2006-01-29,-1.4508729856766056
2006-01-30,-2.4061034882034305
2006-01-31,-0.5168799369105874
2006-02-01,-1.4401360388702225
2006-02-02,-1.4463446420941375
2006-02-03,-1.1866029167858683
2006-02-04,-1.8866143678714966
2006-02-05,-1.01915921148664
2006-02-06,-1.6602821270403894
2006-02-07,-0.832703519408174
2006-02-08,-1.1868735004677926
2006-02-09,-0.2804605655915521
2006-02-10,-0.7529552153073688
2006-02-11,-1.351903810420309
2006-02-12,-2.132211299349698
2006-02-13,-0.5300469320304566
2006-02-14,-0.435622027349239
2006-02-15,-1.8654475546216687
2006-02-16,-1.1688404337005722
2006-02-17,-0.8057844339577094
2006-02-18,-0.24180756897493685
2006-02-19,-1.5514626499410253
2006-02-20,-2.0731587204219957
2006-02-21,-0.11493287298560223
2006-02-22,-0.8410058251015363
2006-02-23,-1.1896247863012033
2006-02-24,-0.41149675208664055
2006-02-25,-1.318938311835537
2006-02-26,-1.8416234617848184
2006-02-27,-0.972422891814514
2006-02-28,-0.5011578823394641
2006-03-01,-0.36487824362526783
2006-03-02,-0.9970946751673997
2006-03-03,-0.6156905160694197
2006-03-04,-0.35297040675564323
2006-03-05,-0.8922338894654832
2006-03-06,-0.8046889563130757
2006-03-07,-0.6080300469132149
2006-03-08,-0.786189659863669
2006-03-09,-0.5268902103029778
2006-03-10,-1.6903027915301105
2006-03-11,-1.405048772125902
2006-03-12,-1.5263378891758488
2006-03-13,-0.7484445345947268
2006-03-14,0.039081206017063545
2006-03-15,-1.0745623109248743
2006-03-16,-0.6997674170697091
2006-03-17,-0.8373295776752493
2006-03-18,-1.0036235052600921
2006-03-19,-1.2352854769077881
2006-03-20,-0.6362169107643307
2006-03-21,-0.8806814063265601
2006-03-22,-1.231903494479232
2006-03-23,-1.6420142780142115
2006-03-24,-1.1682630840438197
2006-03-25,-1.6070405156499799
2006-03-26,-0.4814092770839589
2006-03-27,-1.0311629845967585
2006-03-28,-1.7457158999690017
2006-03-29,-1.2441476638834856
2006-03-30,-1.511878891189529
2006-03-31,-0.4993795944104591
2006-04-01,-2.7051002490301412
2006-04-02,-1.150372811535959
2006-04-03,-1.073571682816752
2006-04-04,-0.7177686937143192
2006-04-05,-3.271842937739222
2006-04-06,-1.646874256193545
2006-04-07,-0.6460825073014939
2006-04-08,-2.5446581367143346
2006-04-09,-2.876675943514351
2006-04-10,-1.433312050246318
2006-04-11,-1.3308930683781648
2006-04-12,-3.0287882996809348
2006-04-13,-1.964400629822294
2006-04-14,-2.1935248158079794
2006-04-15,-2.0764655954887896
2006-04-16,-2.910135149723533
2006-04-17,-1.5628083220533031
2006-04-18,-1.8988571023842435
2006-04-19,-1.6758310272116943
2006-04-20,-1.0119106129284492
2006-04-21,-2.005410216966068
2006-04-22,-2.009197390986907
2006-04-23,-1.9332514262833267
2006-04-24,-0.7545016841240657
2006-04-25,-1.762167643607761
2006-04-26,-1.3742953562064673
2006-04-27,-1.4861465273409993
2006-04-28,-1.7777360864394502
2006-04-29,-1.4560905373321615
2006-04-30,-1.2588204797126636
2006-05-01,-1.7295253954795364
2006-05-02,-1.6707577604233201
2006-05-03,-1.2689957312432247
2006-05-04,-2.74654299626157
2006-05-05,-1.218565013290986
2006-05-06,-2.6099329142819614
2006-05-07,-2.2522029756494537
2006-05-08,-1.1324805195055812
2006-05-09,-0.9036870849330939
2006-05-10,-0.850555356902075
2006-05-11,-1.0922789121117609
2006-05-12,-1.5778924975302333
2006-05-13,-0.47565653686198894
2006-05-14,-0.5986377344666346
2006-05-15,-1.6086822042066264
2006-05-16,-1.046354308240465
2006-05-17,-1.0589881414684148
2006-05-18,-0.29531378983614764
2006-05-19,-0.8687148203449232
2006-05-20,0.007684855293094138
2006-05-21,-1.3244995473353653
2006-05-22,-0.4931558891160029
2006-05-23,-1.1493104986333689
2006-05-24,-1.17823057845204
2006-05-25,-1.2624512146567004
2006-05-26,-0.6969623261117588
2006-05-27,-2.4156462550833435
2006-05-28,-0.552567283345063
2006-05-29,-1.4127233455211803
2006-05-30,-0.8163464865806199
2006-05-31,0.19686752861598505
2006-06-01,-0.8989980692413084
2006-06-02,-1.6817539285310918
2006-06-03,-1.8478818425411807
2006-06-04,-2.0012183020243244
2006-06-05,-1.1456952518564834
2006-06-06,-1.3160862477617885
2006-06-07,-1.591411234979732
2006-06-08,-1.0103334128262698
2006-06-09,-0.8414299288739198
2006-06-10,-3.527317152552959
2006-06-11,-3.085174876434105
2006-06-12,-1.165077878128044
2006-06-13,-0.8598259390273607
2006-06-14,-0.7301209774223276
2006-06-15,-1.9041559827983439
