time,value,n
2014-01-05,51,1
2014-01-12,78,1
2014-01-19,52,1
2014-01-26,56,1
2014-02-02,32,1
2014-02-09,61,1
2014-02-16,49,1
2014-02-23,57,1
2014-03-02,30,1
2014-03-09,59,1
2014-03-16,54,1
2014-03-23,46,2
2014-03-30,32,2
2014-04-06,43,2
2014-04-13,45,2
2014-04-20,33,2
2014-04-27,49,2
2014-05-04,59,2
2014-05-11,45,2
2014-05-18,39,2
2014-05-25,45,2
2014-06-01,64,2
2014-06-08,52,3
2014-06-15,23,3
2014-06-22,40,3
2014-06-29,41,3
2014-07-06,18,3
2014-07-13,38,3
2014-07-20,55,3
2014-07-27,50,3
2014-08-03,20,3
2014-08-10,27,3
2014-08-17,50,3
2014-08-24,71,4
2014-08-31,39,4
2014-09-07,25,4
2014-09-14,56,4
2014-09-21,55,4
2014-09-28,34,4
2014-10-05,21,4
2014-10-12,74,4
2014-10-19,64,4
2014-10-26,37,4
2014-11-02,52,4
2014-11-09,64,5
2014-11-16,25,5
2014-11-23,52,5
2014-11-30,32,5
2014-12-07,61,5
2014-12-14,41,5
2014-12-21,33,5
2014-12-28,63,5
2015-01-04,45,5
2015-01-11,58,5
2015-01-18,58,5
2015-01-25,40,6
2015-02-01,60,6
2015-02-08,34,6
2015-02-15,69,6
2015-02-22,40,6
2015-03-01,81,6
2015-03-08,71,6
2015-03-15,60,6
2015-03-22,16,6
2015-03-29,74,6
2015-04-05,33,6
2015-04-12,35,7
2015-04-19,35,7
2015-04-26,50,7
2015-05-03,47,7
2015-05-10,61,7
2015-05-17,52,7
2015-05-24,31,7
2015-05-31,52,7
2015-06-07,51,7
2015-06-14,45,7
2015-06-21,50,7
2015-06-28,58,8
2015-07-05,37,8
2015-07-12,29,8
2015-07-19,62,8
2015-07-26,61,8
2015-08-02,46,8
2015-08-09,45,8
2015-08-16,51,8
2015-08-23,40,8
2015-08-30,57,8
2015-09-06,38,8
2015-09-13,37,9
2015-09-20,46,9
2015-09-27,33,9
2015-10-04,35,9
2015-10-11,72,9
2015-10-18,35,9
2015-10-25,62,9
2015-11-01,46,9
2015-11-08,49,9
2015-11-15,51,9
2015-11-22,24,9
2015-11-29,24,10
2015-12-06,46,10
2015-12-13,35,10
2015-12-20,42,10
2015-12-27,40,10
2016-01-03,44,10
2016-01-10,39,10
2016-01-17,39,10
2016-01-24,54,10
2016-01-31,50,10
2016-02-07,43,10
2016-02-14,56,11
2016-02-21,52,11
2016-02-28,61,11
2016-03-06,45,11
2016-03-13,54,11
2016-03-20,57,11
2016-03-27,27,11
2016-04-03,44,11
2016-04-10,42,11
2016-04-17,34,11
2016-04-24,37,11
2016-05-01,51,12
2016-05-08,37,12
2016-05-15,58,12
2016-05-22,44,12
2016-05-29,37,12
2016-06-05,30,12
2016-06-12,55,12
2016-06-19,46,12
2016-06-26,31,12
2016-07-03,54,12
2016-07-10,33,12
2016-07-17,34,13
2016-07-24,48,13
2016-07-31,39,13
2016-08-07,31,13
2016-08-14,37,13
2016-08-21,54,13
2016-08-28,34,13
2016-09-04,53,13
2016-09-11,45,13
2016-09-18,58,13
2016-09-25,41,13
2016-10-02,53,14
2016-10-09,46,14
2016-10-16,47,14
2016-10-23,36,14
2016-10-30,32,14
2016-11-06,33,14
2016-11-13,27,14
2016-11-20,27,14
2016-11-27,26,14
2016-12-04,23,14
2016-12-11,19,14
2016-12-18,49,15
2016-12-25,38,15
2017-01-01,48,15
2017-01-08,38,15
2017-01-15,45,15
2017-01-22,100,15
2017-01-29,38,15
2017-02-05,56,15
2017-02-12,63,15
2017-02-19,76,15
2017-02-26,40,15
2017-03-05,64.125,16
2017-03-12,48.8125,16
2017-03-19,63.0625,16
2017-03-26,41.6875,16
2017-04-02,79.375,16
2017-04-09,46.8125,16
2017-04-16,55,16
2017-04-23,63.0625,16
2017-04-30,41.75,16
2017-05-07,25.4375,16
2017-05-14,27.4375,16
2017-05-21,52.875,16
2017-05-28,38.6875,16
2017-06-04,49.875,16
2017-06-11,54.9375,16
2017-06-18,40.75,16
2017-06-25,67.1875,16
2017-07-02,55,16
2017-07-09,38.6875,16
2017-07-16,43.8125,16
2017-07-23,41.75,16
2017-07-30,38.6875,16
2017-08-06,50.9375,16
2017-08-13,31.5625,16
2017-08-20,67.1875,16
2017-08-27,61.0625,16
2017-09-03,50.9375,16
2017-09-10,63.0625,16
2017-09-17,38.6875,16
2017-09-24,52.875,16
2017-10-01,47.8125,16
2017-10-08,34.625,16
2017-10-15,31.5,16
2017-10-22,35.625,16
2017-10-29,51.9375,16
2017-11-05,39.6875,16
2017-11-12,46.75,16
2017-11-19,40.6875,16
2017-11-26,31.5,16
2017-12-03,34.5625,16
2017-12-10,13.25,16
2017-12-17,35.625,16
2017-12-24,42.6875,16
2017-12-31,37.6875,16
2018-01-07,37.625,16
2018-01-14,34.5625,16
2018-01-21,37.625,16
2018-01-28,37.6875,16
2018-02-04,48.875,16
2018-02-11,31.5625,16
2018-02-18,50.875,16
2018-02-25,31.5625,16
2018-03-04,34.625,16
2018-03-11,62.0625,16
2018-03-18,43.75,16
2018-03-25,43.75,16
2018-04-01,70.25,16
2018-04-08,50.875,16
2018-04-15,65.125,16
2018-04-22,30.5,16
2018-04-29,48.8125,16
2018-05-06,48.875,16
2018-05-13,51.9375,16
2018-05-20,43.8125,16
2018-05-27,65.125,16
2018-06-03,42.75,16
2018-06-10,44.75,16
2018-06-17,41.75,16
2018-06-24,44.75,16
2018-07-01,32.5625,16
2018-07-08,26.4375,16
2018-07-15,57,16
2018-07-22,54.9375,16
2018-07-29,76.375,16
2018-08-05,50.875,16
2018-08-12,17.3125,16
2018-08-19,53.9375,16
2018-08-26,20.3125,16
2018-09-02,56,16
