time,value,n
2006-01-01,1.2251552795031082,644
2006-02-01,6.599378881987583,1288
2006-03-01,1.812888198757766,1288
2006-04-01,1.2748447204968927,1288
2006-05-01,1.3928571428571421,1288
2006-06-01,1.0551242236024854,1288
2006-07-01,0.39751552795031075,1288
2006-08-01,1.6684782608695645,1288
2006-09-01,0.9984472049689436,1288
2006-10-01,1.2818322981366432,1288
2006-11-01,2.039596273291929,1288
2006-12-01,0.7173913043478258,1288
2007-01-01,1.1063664596273322,1288
2007-02-01,0.919254658385096,1288
2007-03-01,0.248447204968944,1288
2007-04-01,0.822981366459628,1288
2007-05-01,0.6389751552795034,1288
2007-06-01,0.9829192546583855,1288
2007-07-01,0.676242236024845,1288
2007-08-01,0.6847826086956522,1288
2007-09-01,0.6824534161490677,1288
2007-10-01,0.4068322981366458,1288
2007-11-01,0.770962732919255,1288
2007-12-01,0.2600931677018631,1288
2008-01-01,1.1257763975155308,1288
2008-02-01,1.003881987577638,1288
2008-03-01,0.3757763975155282,1288
2008-04-01,0.4145962732919251,1288
2008-05-01,0.18090062111801225,1288
2008-06-01,0.2810559006211183,1288
2008-07-01,0.1878881987577638,1288
2008-08-01,0.7546583850931677,1288
2008-09-01,0.3633540372670809,1288
2008-10-01,0.12344720496894436,1288
2008-11-01,0.2608695652173909,1288
2008-12-01,0.22981366459627306,1288
2009-01-01,0.6156832298136653,1288
2009-02-01,0.6249999999999999,1288
2009-03-01,0.9767080745341629,1288
2009-04-01,13.563664596273277,1288
2009-05-01,4.14596273291926,1288
2009-06-01,3.252329192546583,1288
2009-07-01,1.4208074534161497,1288
2009-08-01,1.8035714285714297,1288
2009-09-01,1.791149068322981,1288
2009-10-01,2.604813664596276,1288
2009-11-01,5.3742236024844745,1288
2009-12-01,2.062888198757761,1288
2010-01-01,0.7732919254658366,1288
2010-02-01,0.31832298136645987,1288
2010-03-01,0.32686335403726735,1288
2010-04-01,0.23524844720496885,1288
2010-05-01,0.25232919254658387,1288
2010-06-01,0.6506211180124224,1288
2010-07-01,0.21040372670807436,1288
2010-08-01,0.18245341614906818,1288
2010-09-01,0.26785714285714285,1288
2010-10-01,0.10947204968944081,1288
2010-11-01,0.6001552795031055,1288
2010-12-01,0.18167701863354022,1288
2011-01-01,0.7018633540372675,1288
2011-02-01,0.2585403726708074,1288
2011-03-01,0.9324534161490667,1288
2011-04-01,0.2104037267080745,1288
2011-05-01,0.24068322981366433,1288
2011-06-01,0.2127329192546585,1288
2011-07-01,0.08229813664596265,1288
2011-08-01,0.12810559006211156,1288
2011-09-01,0.15605590062111785,1288
2011-10-01,0.7010869565217388,1288
2011-11-01,0.3641304347826089,1288
2011-12-01,0.778726708074534,1288
2012-01-01,0.6118012422360253,1288
2012-02-01,0.8524844720496896,1288
2012-03-01,0.24922360248447178,1288
2012-04-01,0.3493788819875772,1288
2012-05-01,0.21195652173913065,1288
2012-06-01,0.3423913043478261,1288
2012-07-01,0.07453416149068294,1288
2012-08-01,0.784937888198758,1288
2012-09-01,0.2771739130434781,1288
2012-10-01,0.15527950310559005,1288
2012-11-01,0.1599378881987577,1288
2012-12-01,0.43866459627329146,1288
2013-01-01,0.9277950310559022,1288
2013-02-01,0.1770186335403726,1288
2013-03-01,0.35015527950310543,1288
2013-04-01,0.37344720496894374,1288
2013-05-01,0.23369565217391278,1288
2013-06-01,0.43711180124223575,1288
2013-07-01,0.08462732919254617,1288
2013-08-01,0.4068322981366457,1288
2013-09-01,0.1785714285714282,1288
2013-10-01,0.3517080745341613,1288
2013-11-01,0.47593167701863326,1288
2013-12-01,1.0240683229813667,1288
2014-01-01,1.0147401086113268,1289
2014-02-01,0.19922480620155053,1290
2014-03-01,0.24244771494965103,1291
2014-04-01,0.4806501547987617,1292
2014-05-01,0.26063418406805894,1293
2014-06-01,0.12673879443585762,1294
2014-07-01,0.7227799227799228,1295
2014-08-01,1.1505791505791503,1295
2014-09-01,1.0231660231660231,1295
2014-10-01,1.0795366795366808,1295
2014-11-01,0.2478764478764479,1295
2014-12-01,0.9613899613899622,1295
2015-01-01,1.0694980694980687,1295
2015-02-01,0.5992277992277992,1295
2015-03-01,0.2316602316602316,1295
2015-04-01,0.16679536679536672,1295
2015-05-01,0.955212355212354,1295
2015-06-01,0.1999999999999999,1295
2015-07-01,0.16525096525096514,1295
2015-08-01,0.8710424710424719,1295
2015-09-01,0.19768339768339746,1295
2015-10-01,0.7691119691119691,1295
2015-11-01,0.8092664092664098,1295
2015-12-01,0.8957528957528952,1295
2016-01-01,0.2911196911196907,1295
2016-02-01,0.3034749034749038,1295
2016-03-01,0.11737451737451704,1295
2016-04-01,0.3752895752895752,1295
2016-05-01,0.29729729729729737,1295
2016-06-01,0.11891891891891841,1295
2016-07-01,0.19305019305019278,1295
2016-08-01,0.1691119691119688,1295
2016-09-01,0.844015444015444,1295
2016-10-01,1.2308880308880326,1295
2016-11-01,0.8177606177606174,1295
2016-12-01,0.8988416988416995,1295
2017-01-01,0.9382239382239371,1295
2017-02-01,0.48416988416988366,1295
2017-03-01,0.7050193050193049,1295
2017-04-01,0.13204633204633168,1295
2017-05-01,0.2756756756756754,1295
2017-06-01,0.10810810810810756,1295
2017-07-01,0.07181467181467116,1295
2017-08-01,0.1745173745173746,1295
2017-09-01,0.11428571428571396,1295
2017-10-01,0.14131274131274094,1295
2017-11-01,0.7250965250965246,1295
2017-12-01,0.41389961389961366,1295
2018-01-01,0.7181467181467192,1295
2018-02-01,0.2687258687258686,1295
2018-03-01,0.16988416988416985,1295
2018-04-01,0.3034749034749032,1295
