time,value,n
2006-01-01,91.64430894308957,492
2006-02-01,86.4247967479675,984
2006-03-01,81.28527918781725,985
2006-04-01,85.15212981744422,986
2006-05-01,74.56028368794317,987
2006-06-01,78.0627530364373,988
2006-07-01,75.97269969666326,989
2006-08-01,85.62020202020193,990
2006-09-01,80.18668012108981,991
2006-10-01,78.98891129032249,992
2006-11-01,77.59617321248744,993
2006-12-01,62.9778672032193,994
2007-01-01,77.87236180904526,995
2007-02-01,77.43919597989948,995
2007-03-01,75.43517587939695,995
2007-04-01,64.75678391959791,995
2007-05-01,61.409045226130694,995
2007-06-01,60.589949748743706,995
2007-07-01,73.44321608040192,995
2007-08-01,68.83819095477384,995
2007-09-01,74.10150753768852,995
2007-10-01,68.69748743718597,995
2007-11-01,68.26532663316583,995
2007-12-01,67.73467336683414,995
2008-01-01,77.66733668341718,995
2008-02-01,71.95477386934675,995
2008-03-01,67.71055276381904,995
2008-04-01,60.21507537688437,995
2008-05-01,60.8462311557789,995
2008-06-01,52.961809045226126,995
2008-07-01,71.96080402010044,995
2008-08-01,75.11356783919604,995
2008-09-01,71.92462311557783,995
2008-10-01,62.3819095477387,995
2008-11-01,65.6964824120603,995
2008-12-01,60.401005025125656,995
2009-01-01,75.18190954773873,995
2009-02-01,67.92462311557792,995
2009-03-01,69.7628140703518,995
2009-04-01,65.19095477386938,995
2009-05-01,64.33467336683408,995
2009-06-01,74.93768844221107,995
2009-07-01,83.70954773869347,995
2009-08-01,82.41708542713572,995
2009-09-01,80.76683417085428,995
2009-10-01,78.73768844221107,995
2009-11-01,81.44723618090454,995
2009-12-01,78.67638190954774,995
2010-01-01,98.50251256281419,995
2010-02-01,87.46331658291452,995
2010-03-01,83.54673366834162,995
2010-04-01,85.35075376884419,995
2010-05-01,88.40502512562817,995
2010-06-01,79.02211055276382,995
2010-07-01,70.78492462311553,995
2010-08-01,76.7386934673367,995
2010-09-01,80.31859296482412,995
2010-10-01,79.9085427135679,995
2010-11-01,82.14673366834171,995
2010-12-01,67.85628140703534,995
2011-01-01,89.76683417085414,995
2011-02-01,84.18291457286432,995
2011-03-01,77.19296482412062,995
2011-04-01,67.09648241206025,995
2011-05-01,69.27437185929655,995
2011-06-01,74.71859296482417,995
2011-07-01,83.50251256281408,995
2011-08-01,86.08040201005025,995
2011-09-01,86.95678391959805,995
2011-10-01,77.0914572864321,995
2011-11-01,71.17286432160805,995
2011-12-01,73.7457286432161,995
2012-01-01,86.63015075376885,995
2012-02-01,79.59597989949759,995
2012-03-01,72.90452261306532,995
2012-04-01,74.96381909547743,995
2012-05-01,61.7336683417086,995
2012-06-01,61.44623115577888,995
2012-07-01,67.93869346733665,995
2012-08-01,71.96381909547733,995
2012-09-01,69.36080402010047,995
2012-10-01,69.51758793969849,995
2012-11-01,68.71256281407035,995
2012-12-01,61.874371859296474,995
2013-01-01,75.3979899497488,995
2013-02-01,64.18693467336678,995
2013-03-01,77.862311557789,995
2013-04-01,64.91256281407041,995
2013-05-01,62.880402010050254,995
2013-06-01,58.348743718592964,995
2013-07-01,62.073366834170855,995
2013-08-01,73.23919597989949,995
2013-09-01,74.61507537688442,995
2013-10-01,71.04924623115569,995
2013-11-01,72.30854271356777,995
2013-12-01,59.88944723618093,995
2014-01-01,86.95678391959805,995
2014-02-01,79.86532663316575,995
2014-03-01,71.87236180904517,995
2014-04-01,66.87839195979906,995
2014-05-01,69.7557788944723,995
2014-06-01,61.277386934673416,995
2014-07-01,74.49045226130653,995
2014-08-01,77.01809045226126,995
2014-09-01,77.34572864321608,995
2014-10-01,69.34572864321609,995
2014-11-01,75.40904522613066,995
2014-12-01,63.61608040201002,995
2015-01-01,85.2844221105528,995
2015-02-01,73.88643216080402,995
2015-03-01,76.25628140703506,995
2015-04-01,66.50653266331658,995
2015-05-01,65.74974874371853,995
2015-06-01,56.86331658291458,995
2015-07-01,61.534673366834156,995
2015-08-01,64.87738693467335,995
2015-09-01,67.12361809045224,995
2015-10-01,70.391959798995,995
2015-11-01,68.53366834170855,995
2015-12-01,66.75979899497483,995
2016-01-01,79.39296482412061,995
2016-02-01,73.13065326633169,995
2016-03-01,69.2653266331659,995
2016-04-01,58.304522613065295,995
2016-05-01,59.054271356783886,995
2016-06-01,56.759798994974894,995
2016-07-01,57.853266331658325,995
2016-08-01,66.04422110552767,995
2016-09-01,63.573869346733666,995
2016-10-01,71.96884422110567,995
2016-11-01,70.00603015075386,995
2016-12-01,61.77587939698493,995
2017-01-01,75.6582914572865,995
2017-02-01,71.4371859296482,995
2017-03-01,66.82412060301517,995
2017-04-01,68.9939698492462,995
2017-05-01,56.87236180904521,995
2017-06-01,55.3829145728643,995
2017-07-01,62.976884422110544,995
2017-08-01,63.95979899497476,995
2017-09-01,66.69246231155779,995
2017-10-01,74.2502512562814,995
2017-11-01,79.21608040201005,995
2017-12-01,66.243216080402,995
2018-01-01,76.95678391959808,995
2018-02-01,74.87035175879402,995
2018-03-01,72.79396984924625,995
2018-04-01,64.16180904522608,995
2018-05-01,58.36180904522613,995
2018-06-01,59.88844221105531,995
2018-07-01,65.42311557788952,995
2018-08-01,68.56281407035185,995
2018-09-01,73.99798994974871,995
2018-10-01,74.56180904522614,995
2018-11-01,75.30854271356785,995
2018-12-01,73.43819095477387,995
2019-01-01,85.63115577889447,995
2019-02-01,74.80804020100503,995
2019-03-01,68.7336683417085,995
2019-04-01,61.40904522613061,995
2019-05-01,59.82412060301507,995
2019-06-01,51.26432160804019,995
2019-07-01,56.51859296482412,995
2019-08-01,59.43115577889446,995
