time,value,n
2006-01-01,27.921926910299035,602
2006-02-01,27.804817275747503,1204
2006-03-01,27.951037344398376,1205
2006-04-01,28.551409618573828,1206
2006-05-01,25.70671085335546,1207
2006-06-01,25.241721854304632,1208
2006-07-01,26.839536807278776,1209
2006-08-01,28.457851239669385,1210
2006-09-01,25.704376548307202,1211
2006-10-01,30.198019801980198,1212
2006-11-01,30.91673536685905,1213
2006-12-01,31.989291598023076,1214
2007-01-01,27.41728395061726,1215
2007-02-01,28.753909465020623,1215
2007-03-01,26.63621399176956,1215
2007-04-01,25.651028806584332,1215
2007-05-01,27.986831275720153,1215
2007-06-01,25.139917695473223,1215
2007-07-01,27.478189300411547,1215
2007-08-01,28.701234567901242,1215
2007-09-01,28.078189300411506,1215
2007-10-01,29.31687242798354,1215
2007-11-01,29.954732510288114,1215
2007-12-01,32.050205761316846,1215
2008-01-01,26.712757201646095,1215
2008-02-01,30.00823045267489,1215
2008-03-01,26.5061728395062,1215
2008-04-01,28.0888888888889,1215
2008-05-01,27.71687242798355,1215
2008-06-01,24.108641975308654,1215
2008-07-01,29.353909465020564,1215
2008-08-01,29.176954732510275,1215
2008-09-01,28.28724279835389,1215
2008-10-01,27.71934156378599,1215
2008-11-01,35.01481481481476,1215
2008-12-01,35.36213991769544,1215
2009-01-01,26.64855967078192,1215
2009-02-01,28.80740740740739,1215
2009-03-01,27.328395061728372,1215
2009-04-01,28.526748971193445,1215
2009-05-01,29.088065843621404,1215
2009-06-01,27.191769547325134,1215
2009-07-01,29.97283950617282,1215
2009-08-01,32.131687242798414,1215
2009-09-01,28.906995884773686,1215
2009-10-01,32.21563786008235,1215
2009-11-01,34.66502057613166,1215
2009-12-01,36.409053497942416,1215
2010-01-01,30.520164609053474,1215
2010-02-01,32.56049382716047,1215
2010-03-01,33.06337448559663,1215
2010-04-01,32.37777777777775,1215
2010-05-01,35.644444444444424,1215
2010-06-01,32.5432098765433,1215
2010-07-01,32.13415637860082,1215
2010-08-01,33.62469135802471,1215
2010-09-01,32.96543209876546,1215
2010-10-01,33.396707818930054,1215
2010-11-01,36.25596707818937,1215
2010-12-01,39.06255144032919,1215
2011-01-01,35.10288065843624,1215
2011-02-01,36.84362139917697,1215
2011-03-01,35.61563786008229,1215
2011-04-01,34.804115226337416,1215
2011-05-01,34.210699588477375,1215
2011-06-01,35.120987654320984,1215
2011-07-01,38.008230452674894,1215
2011-08-01,37.71687242798349,1215
2011-09-01,36.79835390946498,1215
2011-10-01,37.33086419753087,1215
2011-11-01,39.57037037037031,1215
2011-12-01,41.313580246913595,1215
2012-01-01,37.45761316872427,1215
2012-02-01,38.572016460905395,1215
2012-03-01,36.04609053497939,1215
2012-04-01,37.09711934156383,1215
2012-05-01,37.857613168724306,1215
2012-06-01,35.89629629629631,1215
2012-07-01,38.82222222222217,1215
2012-08-01,40.641152263374465,1215
2012-09-01,37.43950617283951,1215
2012-10-01,37.0181069958848,1215
2012-11-01,39.05843621399178,1215
2012-12-01,41.24032921810701,1215
2013-01-01,35.86502057613169,1215
2013-02-01,37.797530864197576,1215
2013-03-01,36.57777777777777,1215
2013-04-01,35.88888888888888,1215
2013-05-01,37.61893004115223,1215
2013-06-01,35.22633744855973,1215
2013-07-01,40.25843621399178,1215
2013-08-01,42.29300411522631,1215
2013-09-01,39.172839506172814,1215
2013-10-01,39.96378600823042,1215
2013-11-01,41.36543209876543,1215
2013-12-01,42.66831275720168,1215
2014-01-01,40.52098765432097,1215
2014-02-01,41.80329218106996,1215
2014-03-01,40.40987654320989,1215
2014-04-01,39.33415637860084,1215
2014-05-01,40.330864197530914,1215
2014-06-01,38.2395061728395,1215
2014-07-01,42.95884773662557,1215
2014-08-01,43.721810699588445,1215
2014-09-01,41.15720164609056,1215
2014-10-01,41.911111111111126,1215
2014-11-01,45.841152263374454,1215
2014-12-01,45.02880658436214,1215
2015-01-01,41.406584362139924,1215
2015-02-01,44.3530864197531,1215
2015-03-01,41.58436213991769,1215
2015-04-01,41.27736625514404,1215
2015-05-01,43.86913580246906,1215
2015-06-01,41.60329218106994,1215
2015-07-01,46.269958847736696,1215
2015-08-01,48.39176954732511,1215
2015-09-01,41.34567901234568,1215
2015-10-01,46.12674897119348,1215
2015-11-01,45.98024691358031,1215
2015-12-01,52.8460905349794,1215
2016-01-01,44.25843621399175,1215
2016-02-01,49.60823045267487,1215
2016-03-01,49.773662551440346,1215
2016-04-01,48.24362139917703,1215
2016-05-01,51.32921810699589,1215
2016-06-01,45.14156378600815,1215
2016-07-01,52.32098765432096,1215
2016-08-01,54.08477366255146,1215
2016-09-01,48.9349794238683,1215
2016-10-01,54.12757201646086,1215
2016-11-01,50.290534979423924,1215
2016-12-01,54.269958847736625,1215
2017-01-01,50.39176954732514,1215
2017-02-01,56.08312757201646,1215
2017-03-01,53.634567901234576,1215
2017-04-01,54.52757201646083,1215
2017-05-01,50.916872427983535,1215
2017-06-01,52.78436213991764,1215
2017-07-01,60.068312757201646,1215
2017-08-01,63.27901234567894,1215
2017-09-01,55.96049382716047,1215
2017-10-01,58.161316872428046,1215
2017-11-01,55.99176954732518,1215
2017-12-01,62.022222222222226,1215
2018-01-01,56.651028806584314,1215
2018-02-01,57.802469135802504,1215
2018-03-01,58.48971193415639,1215
2018-04-01,56.56872427983539,1215
2018-05-01,59.16543209876542,1215
2018-06-01,56.490534979423856,1215
2018-07-01,65.0098765432098,1215
2018-08-01,70.67325102880652,1215
2018-09-01,61.321810699588504,1215
2018-10-01,62.798353909465035,1215
2018-11-01,60.30288065843619,1215
