time,value,n
2006-01-01,4.49857549857549,702
2006-02-01,2.7735042735042734,1404
2006-03-01,2.493950177935945,1405
2006-04-01,1.506401137980085,1406
2006-05-01,2.850746268656718,1407
2006-06-01,3.9083806818181785,1408
2006-07-01,4.060326472675648,1409
2006-08-01,1.765248226950353,1410
2006-09-01,1.3671155209071557,1411
2006-10-01,1.3101983002832833,1412
2006-11-01,1.3297947629157847,1413
2006-12-01,1.135077793493634,1414
2007-01-01,4.505300353356894,1415
2007-02-01,0.9392226148409892,1415
2007-03-01,1.0961130742049483,1415
2007-04-01,2.219787985865723,1415
2007-05-01,0.8084805653710248,1415
2007-06-01,1.7187279151943466,1415
2007-07-01,0.7568904593639576,1415
2007-08-01,0.9646643109540629,1415
2007-09-01,4.638162544169611,1415
2007-10-01,2.2084805653710236,1415
2007-11-01,4.020494699646632,1415
2007-12-01,3.4961130742049464,1415
2008-01-01,5.081272084805657,1415
2008-02-01,2.147703180212018,1415
2008-03-01,1.2508833922261469,1415
2008-04-01,2.8197879858657218,1415
2008-05-01,1.6692579505300347,1415
2008-06-01,1.387279151943465,1415
2008-07-01,3.1067137809187297,1415
2008-08-01,3.072791519434628,1415
2008-09-01,6.262897526501769,1415
2008-10-01,45.80353356890456,1415
2008-11-01,47.67985865724392,1415
2008-12-01,41.33003533568903,1415
2009-01-01,55.38091872791519,1415
2009-02-01,81.69611307420499,1415
2009-03-01,97.50176678445234,1415
2009-04-01,83.57526501766783,1415
2009-05-01,69.09328621908128,1415
2009-06-01,49.85653710247356,1415
2009-07-01,27.517314487632497,1415
2009-08-01,22.90035335689045,1415
2009-09-01,24.73851590106008,1415
2009-10-01,26.007067137809234,1415
2009-11-01,38.593639575971785,1415
2009-12-01,23.823321554770292,1415
2010-01-01,25.95265017667843,1415
2010-02-01,23.24876325088337,1415
2010-03-01,20.21625441696118,1415
2010-04-01,19.26219081272085,1415
2010-05-01,26.516607773851607,1415
2010-06-01,18.90883392226145,1415
2010-07-01,7.344169611307421,1415
2010-08-01,8.202120141342771,1415
2010-09-01,12.144169611307404,1415
2010-10-01,16.45583038869257,1415
2010-11-01,18.37031802120138,1415
2010-12-01,16.8,1415
2011-01-01,13.18233215547703,1415
2011-02-01,7.819787985865726,1415
2011-03-01,5.741342756183747,1415
2011-04-01,8.678445229681973,1415
2011-05-01,11.876325088339202,1415
2011-06-01,9.038162544169616,1415
2011-07-01,14.701060070671376,1415
2011-08-01,14.043109540636042,1415
2011-09-01,15.48409893992935,1415
2011-10-01,24.372438162544128,1415
2011-11-01,19.873498233215557,1415
2011-12-01,25.212014134275634,1415
2012-01-01,16.238869257950526,1415
2012-02-01,13.294699646643128,1415
2012-03-01,7.960424028268555,1415
2012-04-01,7.099646643109541,1415
2012-05-01,13.334275618374532,1415
2012-06-01,8.663604240282687,1415
2012-07-01,6.6120141342756185,1415
2012-08-01,6.261484098939932,1415
2012-09-01,9.101766784452302,1415
2012-10-01,7.006360424028268,1415
2012-11-01,13.269964664310951,1415
2012-12-01,7.952650176678443,1415
2013-01-01,8.157597173144875,1415
2013-02-01,3.6763250883392273,1415
2013-03-01,9.372438162544192,1415
2013-04-01,8.284805653710245,1415
2013-05-01,5.860777385159013,1415
2013-06-01,5.316607773851591,1415
2013-07-01,4.212720848056536,1415
2013-08-01,5.5166077738515975,1415
2013-09-01,5.498233215547711,1415
2013-10-01,9.1618374558304,1415
2013-11-01,6.0996466431095415,1415
2013-12-01,3.9724381625441665,1415
2014-01-01,7.051590106007067,1415
2014-02-01,4.56254416961131,1415
2014-03-01,4.009893992932857,1415
2014-04-01,6.739929328621908,1415
2014-05-01,4.132862190812715,1415
2014-06-01,4.443109540636044,1415
2014-07-01,4.227561837455826,1415
2014-08-01,2.936395759717313,1415
2014-09-01,3.9999999999999956,1415
2014-10-01,7.845936395759709,1415
2014-11-01,5.590106007067135,1415
2014-12-01,4.633215547703181,1415
2015-01-01,6.734275618374561,1415
2015-02-01,7.3957597173144745,1415
2015-03-01,6.879858657243814,1415
2015-04-01,9.466431095406364,1415
2015-05-01,3.00424028268551,1415
2015-06-01,5.679858657243812,1415
2015-07-01,2.6275618374558305,1415
2015-08-01,3.0134275618374584,1415
2015-09-01,4.034628975265017,1415
2015-10-01,5.929328621908135,1415
2015-11-01,3.9915194346289735,1415
2015-12-01,4.757597173144877,1415
2016-01-01,6.4515901060070675,1415
2016-02-01,5.947703180212022,1415
2016-03-01,5.279151943462892,1415
2016-04-01,4.850883392226139,1415
2016-05-01,6.057243816254422,1415
2016-06-01,6.0282685512367475,1415
2016-07-01,1.1017667844522974,1415
2016-08-01,3.5660777385159035,1415
2016-09-01,4.587279151943464,1415
2016-10-01,3.9448763250883423,1415
2016-11-01,4.117314487632512,1415
2016-12-01,3.9505300353356847,1415
2017-01-01,5.453710247349824,1415
2017-02-01,3.385159010600706,1415
2017-03-01,5.228975265017667,1415
2017-04-01,3.9060070671378053,1415
2017-05-01,2.253710247349822,1415
2017-06-01,2.755477031802117,1415
2017-07-01,2.0226148409894007,1415
2017-08-01,1.9837455830388666,1415
2017-09-01,2.755477031802121,1415
2017-10-01,3.814134275618379,1415
2017-11-01,4.888339222614843,1415
2017-12-01,3.7710247349823316,1415
2018-01-01,3.7851590106007067,1415
2018-02-01,1.9335689045936386,1415
2018-03-01,2.857950530035331,1415
2018-04-01,3.226148409893995,1415
2018-05-01,1.5759717314487636,1415
2018-06-01,3.038162544169613,1415
2018-07-01,2.566784452296818,1415
2018-08-01,3.4925795053003483,1415
2018-09-01,3.2204946996466424,1415
