time,value
2006-01-01,0.40586694994933303
2006-01-02,0.4034305780170513
2006-01-03,0.39848224980730507
2006-01-04,0.39102196201043515
2006-01-05,0.3810497172917673
2006-01-06,0.3685655154233132
2006-01-07,0.35356935518271904
2006-01-08,0.33606123665734255
2006-01-09,0.3159183583600109
2006-01-10,0.2931407183706085
2006-01-11,0.26772831932788765
2006-01-12,0.23968115817044922
2006-01-13,0.20899923666192155
2006-01-14,0.17568255463018279
2006-01-15,0.139731111645224
2006-01-16,0.10167889966237631
2006-01-17,0.06152591943354935
2006-01-18,0.01927216854282854
2006-01-19,-0.02508234911518814
2006-01-20,-0.07153763542392166
2006-01-21,-0.12009369250525559
2006-01-22,-0.17075051732438284
2006-01-23,-0.22558802533205746
2006-01-24,-0.284606216015169
2006-01-25,-0.34780508862387816
2006-01-26,-0.4151846443360512
2006-01-27,-0.48674488295466345
2006-01-28,-0.5624858038264793
2006-01-29,-0.6424074076052242
2006-01-30,-0.7184640412098142
2006-01-31,-0.7906557051165803
2006-02-01,-0.8589823994901735
2006-02-02,-0.9134017151649472
2006-02-03,-0.95391365073294
2006-02-04,-0.9805182075865342
2006-02-05,-0.9932153861815043
2006-02-06,-1.0231135861405427
2006-02-07,-1.0702128112481648
2006-02-08,-1.134513059954294
2006-02-09,-1.216014332257545
2006-02-10,-1.3147166265551973
2006-02-11,-1.4306199458360833
2006-02-12,-1.5637242894789272
2006-02-13,-1.5937531470695867
2006-02-14,-1.520706519008646
2006-02-15,-1.344584404673682
2006-02-16,-1.0653868050562236
2006-02-17,-0.6831137205821456
2006-02-18,-0.19776514953233626
2006-02-19,0.39065890641398804
2006-02-20,0.6171262521283132
2006-02-21,0.48163688288759143
2006-02-22,-0.015809197466033265
2006-02-23,-0.8752119917009158
2006-02-24,-2.096571496662783
2006-02-25,-3.6798877162299046
2006-02-26,-5.6251606481446945
2006-02-27,-6.975822762016342
2006-02-28,39.387297519840835
2006-03-01,-7.893314534003116
2006-03-02,-7.474578229395795
2006-03-03,-6.475665143430261
2006-03-04,-4.896575277275365
2006-03-05,-2.7373086277366063
2006-03-06,-0.9544327300585538
2006-03-07,0.4520524175000693
2006-03-08,1.4821468142928138
2006-03-09,2.1358504614856337
2006-03-10,2.413163358343505
2006-03-11,2.314085504623205
2006-03-12,1.8386169011023208
2006-03-13,1.4517897508679876
2006-03-14,1.1536040531882934
2006-03-15,0.9440598072458712
2006-03-16,0.8231570154750001
2006-03-17,0.7908956758568584
2006-03-18,0.8472757887821931
2006-03-19,0.9922973544894029
2006-03-20,1.1056838455298958
2006-03-21,1.187435260750381
2006-03-22,1.2375516009376155
2006-03-23,1.2560328647554067
2006-03-24,1.242879054286357
2006-03-25,1.1980901682154057
2006-03-26,1.1216662058415277
2006-03-27,1.0447156463379672
2006-03-28,0.9672384852213636
2006-03-29,0.8892347258976896
2006-03-30,0.8107043685014874
2006-03-31,0.7316474096937409
2006-04-01,0.6520638529311364
2006-04-02,0.5823418492737842
2006-04-03,0.5144354620236795
2006-04-04,0.44834469106259434
2006-04-05,0.38406953680119127
2006-04-06,0.3216099989234955
2006-04-07,0.26096607814486816
2006-04-08,0.2021377733317502
2006-04-09,0.1451250861207143
2006-04-10,0.09200902630470686
2006-04-11,0.04278959318199416
2006-04-12,-0.002533210239575645
2006-04-13,-0.043959386434829106
2006-04-14,-0.08148893478797126
2006-04-15,-0.11512185491674432
2006-04-16,-0.14485814748091785
2006-04-17,-0.1712360481017643
2006-04-18,-0.1942555559013961
2006-04-19,-0.21391667135599013
2006-04-20,-0.23021939476914666
2006-04-21,-0.24316372493369842
2006-04-22,-0.25274966333899007
2006-04-23,-0.2589772097711114
2006-04-24,-0.2617071520675971
2006-04-25,-0.2609394934165734
2006-04-26,-0.2566742319510906
2006-04-27,-0.24891136832891858
2006-04-28,-0.23765090316186255
2006-04-29,-0.22289283456043574
2006-04-30,-0.20463716493427286
2006-05-01,-0.18291989758469906
2006-05-02,-0.16209981273725393
2006-05-03,-0.14217691052152848
2006-05-04,-0.12315119199633306
2006-05-05,-0.10502265494366503
2006-05-06,-0.0877913019111598
2006-05-07,-0.07145713110672025
2006-05-08,-0.05601083042709387
2006-05-09,-0.04145239978771986
2006-05-10,-0.02778184023828656
2006-05-11,-0.014999149805127843
2006-05-12,-0.003104330782927711
2006-05-13,0.007902618236066417
2006-05-14,0.018021695502424606
2006-05-15,0.02725049689991721
2006-05-16,0.03558901869164188
2006-05-17,0.043037259540689377
2006-05-18,0.04959522346716927
2006-05-19,0.05526290851129989
2006-05-20,0.0600403138978578
2006-05-21,0.06392744069900935
2006-05-22,0.06692491140964929
2006-05-23,0.06903272594591581
2006-05-24,0.07025088491310516
2006-05-25,0.07057938914810702
2006-05-26,0.0700182366631461
2006-05-27,0.06856742832169349
2006-05-28,0.0662269632885657
2006-05-29,0.06299668216761134
2006-05-30,0.05887658360847592
2006-05-31,0.05386666881282398
2006-06-01,0.04796693588417611
2006-06-02,0.04231798295750533
2006-06-03,0.03691980893450175
2006-06-04,0.03177241460381808
2006-06-05,0.026875841388819488
2006-06-06,0.022230086927940818
2006-06-07,0.017835154775652562
2006-06-08,0.013691042966960332
2006-06-09,0.009797751359752027
2006-06-10,0.00615528144907973
2006-06-11,0.0027636326857294335
2006-06-12,-3.7720716609257465e-4
2006-06-13,-0.0032672357479723857
2006-06-14,-0.005906455114486064
2006-06-15,-0.00829486390881673
2006-06-16,-0.010432461425642359
2006-06-17,-0.012319250808158877
2006-06-18,-0.01395522904668578
2006-06-19,-0.015340394916610656
